Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
FIRST CENTURY BK,CLAIBORNE HC,1163,999935,"TAZEWELL, TN",SNM,691,691,100,98,7,0,N
PEOPLES ST BK,PEOPLES BC,1164,326344,"NEWTON, IL",SNM,691,691,100,98,8,0,N
BANK OF BRENHAM NA,INDUSTRY BSHRS,1165,3042234,"BRENHAM, TX",NAT,691,691,100,98,2,0,N
FARMERS & MRCH BK,FMB BSHRS,1166,763930,"LAKELAND, GA",SNM,690,690,100,98,5,0,N
BANK OF ELK RIVER,METRO NORTH BSHRS,1167,10250,"ELK RIVER, MN",SNM,690,690,100,98,3,0,N
FIRST ST BK OF LIVINGSTON,EAST TX BSHRS,1168,884358,"LIVINGSTON, TX",SMB,689,689,100,98,7,0,N
PIONEER TR BK NA,PTB CORP,1169,852973,"SALEM, OR",NAT,689,689,100,98,1,0,N
PEOPLES CMNTY BK,GREENVILLE BSHRS,1170,784159,"GREENVILLE, MO",SNM,688,688,100,98,15,0,N
CENTRAL ST BK,CENTRAL ST BC,1171,353238,"CALERA, AL",SMB,684,684,100,98,6,0,N
STEPHENSON NB&TC,STEPHENSON NAT BC,1172,598048,"MARINETTE, WI",NAT,684,684,100,98,5,0,N
PEOPLES SVGS BK OF RHINELAND,RHINELAND BSHRS,1173,242257,"RHINELAND, MO",SNM,683,683,100,98,11,0,N
INTERCREDIT BK NA,,1174,44433,"CORAL GABLES, FL",NAT,683,683,100,98,4,0,N
CLASSIC BK NA,CAMERON FC,1175,182951,"CAMERON, TX",NAT,682,682,100,98,6,0,N
DUNDEE BK,DUNDEE BANCO,1176,397559,"OMAHA, NE",SNM,682,682,100,98,3,0,N
MIDWEST BK,WESTERN IL BSHRS,1177,709143,"MONMOUTH, IL",SMB,682,682,100,98,7,0,N
BANK OF OCEAN CITY,,1178,147923,"OCEAN CITY, MD",SNM,681,681,100,98,5,0,N
COMMERCEONE BK,COMMERCEONE FC,1179,5227101,"BIRMINGHAM, AL",SNM,681,681,100,98,0,0,N
FIRST NB OF SCOTIA,GLENVILLE BHC,1180,472616,"SCOTIA, NY",NAT,681,681,100,98,9,0,N
FIRST CMNTY BK,COASTAL BEND BSHRS,1181,339456,"CORPUS CHRISTI, TX",SNM,680,680,100,98,12,0,N
CITIZENS BK OF KY,CITIZENS NAT CORP,1182,495419,"PAINTSVILLE, KY",SMB,679,679,100,98,11,0,N
PREMIER BK,PREMIER HOLDS,1183,2539960,"ROCK VALLEY, IA",SNM,678,678,100,98,4,0,N
BAKER BOYER NB,BAKER BOYER BC,1184,69678,"WALLA WALLA, WA",NAT,677,677,100,98,5,0,N
FNB BK,PINE KNOB HOLDS LLC,1185,400141,"MAYFIELD, KY",SNM,677,677,100,98,9,0,N
OAK VIEW NB,OAK VIEW BSHRS,1186,3816190,"WARRENTON, VA",NAT,676,676,100,98,3,0,N
COMMUNITY BK,COMMUNITYBANC,1187,729011,"ZANESVILLE, OH",SNM,676,676,100,98,11,0,N
BANK OF LUXEMBURG,LUXEMBURG BSHRS,1188,580548,"LUXEMBURG, WI",SNM,676,676,100,98,8,0,N
BANK OF SOUTHSIDE VA,BANK OF SOUTHSIDE VA CORP,1189,610128,"CARSON, VA",SNM,675,675,100,98,14,0,N
GREEN BELT B&TC,GREEN BELT BC,1190,803649,"IOWA FALLS, IA",SNM,675,675,100,98,8,0,N
CENTRAL BK,CROSS CTY BSHRS,1191,3488579,"LITTLE ROCK, AR",SNM,674,674,100,98,1,0,N
PREMIER BK MN,PB FAMILY BSHRS,1192,1481745,"HASTINGS, MN",SNM,674,674,100,98,11,0,N
GENOA BKG CO,GENBANC,1193,504311,"GENOA, OH",SMB,673,673,100,98,8,0,N
TITAN BK NA,BMC BSHRS,1194,328357,"MINERAL WELLS, TX",NAT,672,672,100,98,0,0,N
FINWISE BK,FINWISE BC,1195,2880019,"MURRAY, UT",SNM,672,672,100,98,1,0,N
MAUCH CHUNK TC,MAUCH CHUNK TR FC,1196,857811,"JIM THORPE, PA",SNM,670,670,100,98,6,0,N
CORNERSTONE CMNTY BK,CORNERSTONE CMNTY BC,1197,3485420,"RED BLUFF, CA",SMB,669,669,100,98,3,0,N
FIRST NB&TC OF ARDMORE,FIRST NAT CORP,1198,984258,"ARDMORE, OK",NAT,669,669,100,98,10,0,N
NEWBANK,,1199,3472859,"FLUSHING, NY",SNM,668,668,100,98,1,0,N
MISSION VALLEY BK,MISSION VALLEY BC,1200,3039636,"SUN VALLEY, CA",SNM,668,668,100,98,2,0,N
FORTIFI BK,FIRST BERLIN BC,1201,111942,"BERLIN, WI",SNM,667,667,100,98,9,0,N
FOUNTAIN TC,PIPER HOLD,1202,145844,"COVINGTON, IN",SNM,666,666,100,98,15,0,N
EASTERN COLORADO BK,WEED INV GROUP,1203,775054,"CHEYENNE WELLS, CO",SNM,666,666,100,98,6,0,N
AMERICAN NATION BK,AMCORP FNCL,1204,256058,"ARDMORE, OK",SMB,665,665,100,98,9,0,N
FIRST & FARMERS NB,PINE KNOB HOLDS LLC,1205,721949,"SOMERSET, KY",NAT,665,665,100,98,11,0,N
FIRST INDEPENDENCE BK,FIRST INDEP CORP,1206,254849,"DETROIT, MI",SNM,665,665,100,98,3,0,N
SAGE CAP BK,ANB BSHRS,1207,448554,"GONZALES, TX",SNM,665,665,100,98,7,0,N
FIRST CMRC BK,FIRST CMRC BC,1208,3153297,"LEWISBURG, TN",SNM,665,665,100,98,4,0,N
WEST PLAINS B&TC,WEST PLAINS BSHRS,1209,317258,"WEST PLAINS, MO",SNM,664,664,100,98,6,0,N
MARION CTY ST BK,PELLA FNCL GRP,1210,97943,"PELLA, IA",SNM,663,663,100,98,4,0,N
GBC INTL BK,GBC HOLD,1211,972769,"LOS ANGELES, CA",SNM,662,662,100,98,6,0,N
TOUCHSTONE BK,TOUCHSTONE BSHRS,1212,746429,"MC KENNEY, VA",SMB,661,661,100,98,11,0,N
FLAGSHIP BK,WEST FL BK CORP,1213,3404999,"CLEARWATER, FL",SNM,659,659,100,98,5,0,N
DREAM FIRST BK NA,LEGACY FNCL,1214,543459,"SYRACUSE, KS",NAT,659,659,100,98,8,0,N
ABBYBANK,ABBY BC,1215,198149,"ABBOTSFORD, WI",SNM,659,659,100,98,7,0,N
COLUMN NA,,1216,3435948,"CHICO, CA",NAT,659,659,100,98,0,0,N
WOODTRUST BK,WOODTRUST FC,1217,833749,"WISCONSIN RAPIDS, WI",SMB,659,659,100,98,6,0,N
CITIZENS ST BK - LA CROSSE,CLAYTON BSHRS,1218,447557,"LA CROSSE, WI",SNM,657,657,100,98,3,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BSHRS,1219,2775179,"NEW IBERIA, LA",SNM,657,657,100,98,8,0,N
PUTNAM CTY BK,PUTNAM BSHRS,1220,417626,"HURRICANE, WV",SMB,657,657,100,98,4,0,N
PLATINUM BK,PLATINUM BC,1221,3538009,"OAKDALE, MN",SNM,655,655,100,98,1,0,N
ENDEAVOR BK,ENDEAVOR BC,1222,5192496,"SAN DIEGO, CA",SNM,655,655,100,98,1,0,N
CONCORDIA B&TC,CONCORDIA CAP CORP,1223,819556,"VIDALIA, LA",SNM,654,654,100,98,7,0,N
TXN BK,TXN BSHRS,1224,77253,"HONDO, TX",SMB,654,654,100,98,6,0,N
GRANDVIEW BK,D2 ALLIS LLC,1225,333856,"GRANDVIEW, TX",SNM,654,654,100,98,5,0,N
UNITED VALLEY BK,FIRST HC OF CAVALIER,1226,922559,"CAVALIER, ND",SNM,654,654,100,98,7,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BC,1227,2642598,"KENNEWICK, WA",SNM,653,653,100,98,4,0,N
MIDSOUTH BK,MIDSOUTH BC,1228,929932,"DOTHAN, AL",SNM,653,653,100,98,11,0,N
MARINE B&TC,MARINE BC OF FL,1229,2587916,"VERO BEACH, FL",SNM,652,652,100,98,4,0,N
JEFF BK,JEFFERSONVILLE BC,1230,306908,"JEFFERSONVILLE, NY",SNM,652,652,100,98,9,0,N
FIRST RESOURCE BK,FIRST RESRC BC,1231,3349241,"EXTON, PA",SNM,652,652,100,98,2,0,N
BANK OF OAK RIDGE,OAK RIDGE FS,1232,2903123,"OAK RIDGE, NC",SMB,651,651,100,98,4,0,N
FIRST HOPE BK A NAT BKG ASSN,FIRST HOPE BC,1233,434203,"HOPE, NJ",NAT,651,651,100,98,5,0,N
FARMERS BK,FARMERS BC,1234,307062,"BUHL, ID",SNM,649,649,100,98,5,0,N
FIRST ST BK OF BLAKELY,FIRST ST BSHRS OF BLAKELY,1235,5135,"BLAKELY, GA",SNM,648,648,100,98,7,0,N
UNION BK,UNION BSHRS,1236,86349,"MENA, AR",SMB,646,646,100,98,8,0,N
FIRST BK,FIRST BURKBURNETT BSHRS,1237,239659,"BURKBURNETT, TX",SNM,646,646,100,98,6,0,N
BANKORION,ORION BC,1238,855741,"ORION, IL",SNM,646,646,100,98,6,0,N
AMG NAT TR BK,AMG NAT CORP,1239,3015939,"BOULDER, CO",NAT,646,646,100,98,1,0,N
NORTH SALEM ST BK,NORTH SALEM ST BC,1240,947749,"NORTH SALEM, IN",SNM,646,646,100,98,8,0,N
BRUNING BK,BRUNING BSHRS,1241,71457,"BRUNING, NE",SNM,645,645,100,98,5,0,N
CITIZENS BK,CITBA FC,1242,44741,"MOORESVILLE, IN",SNM,643,643,100,98,9,0,N
GREENWOODS ST BK,GREENWOODS FNCL GRP,1243,576644,"LAKE MILLS, WI",SNM,643,643,100,98,8,0,N
FIRST FIDELITY BK,FIDELITY CORP,1244,80150,"BURKE, SD",SNM,642,642,100,98,10,0,N
MALVERN NB,MNB BSHRS,1245,906241,"MALVERN, AR",NAT,642,642,100,98,13,0,N
FIRST RESOURCE BK,AMERI FNCL GRP,1246,3314043,"LINO LAKES, MN",SNM,641,641,100,98,5,0,N
CNB BK INC,CNB FS,1247,944627,"BERKELEY SPRINGS, WV",SNM,641,641,100,98,8,0,N
CITIZENS NB OF SOMERSET,CITIZENS BSHRS,1248,410917,"SOMERSET, KY",NAT,640,640,100,98,9,0,N
COMMUNITY B&TC WACO TX,COMMUNITY CO,1249,549862,"WACO, TX",SNM,640,640,100,98,2,0,N
NEW TRIPOLI BK,NEW TRIPOLI BC,1250,331713,"NEW TRIPOLI, PA",SMB,639,639,100,98,2,0,N
FIRST S BK,FIRST SOUTHERN BSHRS,1251,66275,"FLORENCE, AL",SNM,638,638,100,98,8,0,N
FNB SOUTH,FIRST BSHRS OF THE SE,1252,12030,"ALMA, GA",SNM,638,638,100,98,3,0,N
FARMERS & MRCH SVG BK,DUNN INV CO,1253,863746,"MANCHESTER, IA",SMB,638,638,100,98,7,0,N
MIDAMERICA NB,MIDAMERICA NAT BSHRS,1254,510938,"CANTON, IL",NAT,637,637,100,98,5,0,N
HIGHPOINT CMNTY BK,HCB FC,1255,750341,"HASTINGS, MI",SNM,637,637,100,98,5,0,N
BANK OF SF,,1256,3357385,"SAN FRANCISCO, CA",SNM,637,637,100,98,0,0,N
HOMEBANK,BYRON B WEBB,1257,697156,"PALMYRA, MO",SNM,636,636,100,98,8,0,N
UNITY BK,KIMBERLY LEASING CORP,1258,443353,"AUGUSTA, WI",SNM,636,636,100,98,14,0,N
FIRST FSB,FIRST BC OF INDIANA,1259,613679,"EVANSVILLE, IN",SNM,635,635,100,98,9,0,N
FAIRFIELD NB,FAIRFIELD BSHRS,1260,640246,"FAIRFIELD, IL",NAT,635,635,100,98,2,0,N
FIRST NEIGH BK NA,FIRST NEIGH BSHRS ESOP,1261,413646,"TOLEDO, IL",NAT,635,635,100,98,9,0,N
MIDSTATES BK NA,MIDSTATES BSHRS,1262,728948,"COUNCIL BLUFFS, IA",NAT,634,634,100,98,9,0,N
BANK OF HILLSBORO NA,COUNTRY BANCORP,1263,659341,"HILLSBORO, IL",NAT,634,634,100,98,12,0,N
BESSEMER TC,BESSEMER GRP,1264,7009,"WOODBRIDGE, NJ",SNM,633,633,100,98,0,0,N
EMPIRE ST BK,ES BANCSHARES,1265,3277241,"STATEN ISLAND, NY",SMB,633,633,100,98,5,0,N
GRAND BK,GRAND CAP CORP,1266,76854,"TULSA, OK",SMB,631,631,100,98,4,0,N
ARBOR BK,OAKLAND FS,1267,1872941,"NEBRASKA CITY, NE",SNM,631,631,100,98,5,0,N
LEGENCE BK,FIRST ELDORADO BSHRS,1268,635840,"ELDORADO, IL",SNM,631,631,100,98,11,0,N
GNB BK,GNB BC,1269,724744,"GRUNDY CENTER, IA",SMB,630,630,100,98,8,0,N
HOMETOWN BK OF AL,HOMETOWN BC OF AL,1270,3217331,"ONEONTA, AL",SNM,629,629,100,98,3,0,N
FIRST NB,FIRST SONORA BSHRS,1271,591366,"SONORA, TX",NAT,628,628,100,98,5,0,N
COMMENCEMENT BK,COMMENCEMENT BC,1272,3537897,"TACOMA, WA",SMB,627,627,100,98,5,0,N
FIRST NAT CMNTY BK,FIRST CHATSWORTH BSHRS,1273,450632,"CHATSWORTH, GA",NAT,626,626,100,98,9,0,N
PUEBLO B&TC,PUEBLO BC,1274,106452,"PUEBLO, CO",SNM,625,625,100,98,11,0,N
PIONEER CMRL BK,,1275,3303953,"ALBANY, NY",SNM,625,625,100,98,0,0,N
LONGVIEW BK,LONGVIEW CAP CORP,1276,380533,"OGDEN, IL",SNM,622,622,100,98,11,0,N
SAVIBANK,SAVI FC,1277,3346268,"BURLINGTON, WA",SNM,622,622,100,98,9,0,N
FM BK,INDEPENDENT BSHRS,1278,20857,"WASECA, MN",SNM,622,622,100,98,5,0,N
OCONEE ST BK,OCONEE FC,1279,573036,"WATKINSVILLE, GA",SNM,622,622,100,98,5,0,N
SPRINGS VALLEY B&TC,SVB&T CORP,1280,93543,"FRENCH LICK, IN",SNM,622,622,100,98,5,0,N
FIRSTBANK,FIRST ANTLERS BC,1281,296456,"ANTLERS, OK",SMB,622,622,100,98,9,0,N
WOODLANDS BK,WOODLANDS FS CO,1282,1479470,"WILLIAMSPORT, PA",SMB,620,620,100,98,7,0,N
FIRST BK UPPER MICHIGAN,FIRST BSHRS CORP,1283,239556,"GLADSTONE, MI",SNM,620,620,100,98,8,0,N
AMERICAN BK,GUARANTY DEVELOPMENT CO,1284,630555,"BOZEMAN, MT",SNM,620,620,100,98,5,0,N
FIRST ST B&TC,FIRST STATE BANC INC CRB PLAN,1285,489548,"CARUTHERSVILLE, MO",SMB,620,620,100,98,6,0,N
SECURITY ST BK,SECURITY ST CORP,1286,111979,"CENTRALIA, WA",SNM,619,619,100,98,11,0,N
YAMPA VALLEY BK,ROUTT CTY BC,1287,2806635,"STEAMBOAT SPRINGS, CO",SNM,619,619,100,98,1,0,N
UNITED CMNTY BK,COMMUNITY BC OF LA,1288,90337,"RACELAND, LA",SNM,619,619,100,98,10,0,N
FARMERS T&SB,EASTER ENT,1289,543945,"SPENCER, IA",SNM,618,618,100,98,0,0,N
CAPITAL BK,JANE AUSTIN CHAPMAN LP,1290,596156,"HOUSTON, TX",SNM,618,618,100,98,16,0,N
FIRST MW BK OF DEXTER,MIDWEST BC INC & AFFIL ESOP TR,1291,770853,"DEXTER, MO",SNM,618,618,100,98,7,0,N
CROWN BK,,1292,2686211,"ELIZABETH, NJ",SNM,617,617,100,98,15,0,N
NORTHEAST GA BK,FIRST SCTY BSHRS,1293,888833,"LAVONIA, GA",SNM,616,616,100,98,9,0,N
CITIZENS NB,CENTRAL TX FNCL CORP,1294,59352,"CAMERON, TX",NAT,616,616,100,98,11,0,N
BANKNORTH,FIRST FC,1295,721350,"ARTHUR, ND",SNM,616,616,100,98,9,0,N
AMERICAN ST B&TC OF WILLISTO,AMERICAN ST BHC,1296,244251,"WILLISTON, ND",SNM,616,616,100,98,1,0,N
OPTUS BK,OPTUS FC,1297,2794732,"COLUMBIA, SC",SNM,615,615,100,98,1,0,N
RANGE BK,RANGE FC,1298,355559,"MARQUETTE, MI",SNM,615,615,100,98,8,0,N
FIRST CMNTY BK OF CENT AL,CENTRAL AL BSHRS,1299,3034257,"WETUMPKA, AL",SNM,615,615,100,98,7,0,N
PEOPLES B&T,PEOPLE FIRST BSHRS,1300,922344,"PANA, IL",SNM,614,614,100,98,13,0,N
HARDIN CTY BK,HARDIN CTY BSHRS,1301,526854,"SAVANNAH, TN",SMB,613,613,100,98,4,0,N
GREENVILLE NB,GREENVILLE NAT BC,1302,295011,"GREENVILLE, OH",NAT,612,612,100,98,10,0,N
CAPITOL BK,CAPITOL BSHRS,1303,2339599,"MADISON, WI",SNM,610,610,100,98,2,0,N
DELTA BK,CENTRAL LA CAP CORP,1304,975256,"VIDALIA, LA",SNM,609,609,100,98,6,0,N
METAIRIE B&TC,MBT BSHRS,1305,55336,"METAIRIE, LA",SNM,609,609,100,98,8,0,N
BRADFORD NB,BRADFORD BANCORP,1306,720746,"GREENVILLE, IL",NAT,609,609,100,98,6,0,N
COMMUNITY ST BK,COMMUNITY ST BK ESOP & TR,1307,130345,"UNION GROVE, WI",SNM,606,606,100,98,6,0,N
FIRST NB CO,FIRST BSHRS,1308,513256,"LAS ANIMAS, CO",NAT,605,605,100,98,6,0,N
COUNTY BK,CB FNCL CORP,1309,1459735,"REHOBOTH BEACH, DE",SNM,604,604,100,98,6,0,N
BANK OF PRAIRIE DU SAC,PLOETZ INV LP,1310,997847,"PRAIRIE DU SAC, WI",SNM,604,604,100,98,1,0,N
WASHINGTON CTY BK,BLAIR HOLDS,1311,1000052,"BLAIR, NE",SNM,603,603,100,98,3,0,N
COMMUNITY FIRST BK,BOSCOBEL BC,1312,175140,"BOSCOBEL, WI",SMB,602,602,100,98,9,0,N
HOMETOWN BK,REDWOOD FNCL,1313,788773,"CARVER, MN",SNM,602,602,100,98,9,0,N
PEOPLES SVGS BK,CENTRAL SOUTH BC,1314,2732565,"INDIANOLA, IA",SNM,602,602,100,98,6,0,N
MARIES CTY BK,MARIES CTY BC,1315,441359,"VIENNA, MO",SNM,602,602,100,98,10,0,N
THUMB B&TC,THUMB BC INC ESOP,1316,698649,"PIGEON, MI",SMB,601,601,100,98,11,0,N
VAST BK NA,VAST HOLDS,1317,347956,"TULSA, OK",NAT,601,601,100,98,3,0,N
LEGACY BK,MIDSTATE BC,1318,320052,"HINTON, OK",SNM,600,600,100,98,9,0,N
POCA VALLEY BK,POCA VALLEY BSHRS,1319,851239,"WALTON, WV",SNM,599,599,100,98,7,0,N
BANKTENNESSEE,BANKTENNESSEE BSHRS,1320,831576,"COLLIERVILLE, TN",SMB,599,599,100,98,9,0,N
BANKVISTA,ABDO INV,1321,2849285,"SARTELL, MN",SNM,599,599,100,98,2,0,N
MADISON CTY BK,MADISON CTY FNCL,1322,385471,"MADISON, NE",SMB,599,599,100,98,6,0,N
MILLENNIUM BK,MILLENNIUM BC,1323,3547896,"DES PLAINES, IL",SNM,597,597,100,98,1,0,N
PALMETTO ST BK,PALMETTO ST BSHRS,1324,277820,"HAMPTON, SC",SNM,597,597,100,98,7,0,N
AMERICAN BK NA,AMERICAN NAT BSHRS,1325,307361,"WACO, TX",NAT,596,596,100,98,3,0,N
CROSS KEYS BK,BSJ BSHRS,1326,755252,"SAINT JOSEPH, LA",SNM,596,596,100,98,7,0,N
FIRST ST BK,VAN DIEST INV CO,1327,561145,"WEBSTER CITY, IA",SNM,596,596,100,98,7,0,N
SUSQUEHANNA CMNTY BK,SUSQUEHANNA CMNTY FNCL,1328,556011,"WEST MILTON, PA",SNM,596,596,100,98,6,0,N
WORTHINGTON BK,BANCFIRST CORP,1329,3150205,"ARLINGTON, TX",SMB,595,595,100,98,4,0,N
ALL AMER BK,,1330,25357,"OKLAHOMA CITY, OK",SNM,595,595,100,98,6,0,N
RIVER VALLEY CMNTY BK,RIVER VALLEY CMNTY BC,1331,3451050,"YUBA CITY, CA",SNM,595,595,100,98,3,0,N
APPLE RIVER ST BK,FIRST APPLE RIVER CORP,1332,594938,"APPLE RIVER, IL",SNM,593,593,100,98,7,0,N
STILLMAN BANCCORP NA,STILLMAN BANCCORP,1333,407645,"STILLMAN VALLEY, IL",NAT,592,592,100,98,5,0,N
SOUTHEASTERN BK,SOUTHEASTERN BKG CORP,1334,210238,"DARIEN, GA",SNM,592,592,100,98,9,0,N
BANK OF ODESSA,COUNTRY AGY & INV,1335,819453,"ODESSA, MO",SNM,592,592,100,98,3,0,N
FIRST NB OF CARMI,SOUTHERN IL BANCORP,1336,209148,"CARMI, IL",NAT,590,590,100,98,11,0,N
FIRST CHATHAM BK,FCB FNCL CORP,1337,3075474,"SAVANNAH, GA",SNM,590,590,100,98,7,0,N
MNB BK,MNB FS,1338,575759,"MCCOOK, NE",SMB,590,590,100,98,7,0,N
BERKSHIRE BK,BERKSHIRE BC,1339,1396764,"NEW YORK, NY",SNM,590,590,100,98,7,0,N
WELLINGTON ST BK,WSB BSHRS,1340,371362,"WELLINGTON, TX",SMB,589,589,100,98,13,0,N
FNBT BK,SOUTHERN NB,1341,697231,"FORT WALTON BEACH, FL",SNM,587,587,100,98,9,0,N
FIRST MT BK,FIRST NBC,1342,613156,"MISSOULA, MT",SMB,586,586,100,98,9,0,N
COMMUNITY SVGS BK,COMMUNITY FC,1343,646743,"EDGEWOOD, IA",SNM,586,586,100,98,9,0,N
MIFFLINBURG B&TC,MIFFLINBURG BC,1344,779016,"MIFFLINBURG, PA",SNM,586,586,100,98,6,0,N
MERCER CTY ST BK,MERCER CTY ST BC,1345,866121,"SANDY LAKE, PA",SNM,586,586,100,98,11,0,N
GRAND VALLEY BK,SAGEBRUSH PTNR LLLP,1346,178851,"HEBER CITY, UT",SNM,585,585,100,98,16,0,N
ANDREW JOHNSON BK,ANDREW JOHNSON BSHRS,1347,361439,"GREENEVILLE, TN",SNM,584,584,100,98,7,0,N
BANK OF BARTLETT,WEST TENNESSEE BSHRS,1348,225559,"BARTLETT, TN",SMB,584,584,100,98,6,0,N
TIOGA ST BK NA,TSB SVC,1349,910118,"SPENCER, NY",NAT,584,584,100,98,11,0,N
TRUSTBANK,RICH LAND BANCORP,1350,338646,"OLNEY, IL",SNM,584,584,100,98,7,0,N
UNITED BK OF UNION,CARDINAL BC II,1351,562058,"UNION, MO",SNM,584,584,100,98,2,0,N
TRI-COUNTY BK,TRI-COUNTY BC,1352,695349,"BROWN CITY, MI",SMB,583,583,100,99,12,0,N
ANDOVER BK,ANDOVER BC,1353,27614,"ANDOVER, OH",SMB,583,583,100,99,9,0,N
HERITAGE BK,HERITAGE GROUP,1354,666554,"WOOD RIVER, NE",SNM,583,583,100,99,13,0,N
FIRST UNITED B&TC,FIRST UNITED BANCORP,1355,2356091,"MADISONVILLE, KY",SNM,583,583,100,99,6,0,N
COULEE BK,COULEE BSHRS,1356,457752,"LA CROSSE, WI",SNM,582,582,100,99,7,0,N
LIBERTY NB,215 HC,1357,3140822,"SIOUX CITY, IA",NAT,581,581,100,99,7,0,N
UNISON BK,MCINTOSH CTY BHC,1358,676151,"JAMESTOWN, ND",SNM,580,580,100,99,3,0,N
BANK OF MARION,SOUTHWEST VA BSHRS,1359,858528,"MARION, VA",SMB,580,580,100,99,15,0,N
FIRST NB OF GILLETTE,FIRST NAT BK OF GILLETTE HC,1360,890050,"GILLETTE, WY",NAT,579,579,100,99,2,0,N
CITIZENS ST BK,CITIZENS NAT CORP,1361,482053,"WISNER, NE",SMB,579,579,100,99,17,0,N
1ST BK YUMA,WESTERN AZ BC,1362,3048487,"YUMA, AZ",SNM,578,578,100,99,4,0,N
CROSSROADS BK,FFW CORP,1363,228279,"WABASH, IN",SNM,578,578,100,99,6,0,N
COMMUNITY BK,COMMUNITY BSHRS,1364,779360,"JOSEPH, OR",SNM,578,578,100,99,9,0,N
SUNRISE BK,SUNRISE BSHRS,1365,3370133,"ORLANDO, FL",SMB,577,577,100,99,2,0,N
JEFFERSON SECURITY BK,JSB FNCL,1366,786733,"SHEPHERDSTOWN, WV",SNM,577,577,100,99,5,0,N
BANK & TC,LBT BSHRS,1367,496845,"LITCHFIELD, IL",SNM,576,576,100,99,10,0,N
COMMERCIAL BK,COMMERCIAL NAT FC,1368,513340,"ITHACA, MI",SNM,574,574,100,99,9,0,N
PEOPLES NB OF KEWANEE,PEOPLES FNCL CORP OF IL,1369,823133,"KEWANEE, IL",NAT,573,573,100,99,9,0,N
CS BK,EUREKA BSHRS,1370,514048,"EUREKA SPRINGS, AR",SMB,573,573,100,99,6,0,N
FALLS CITY NB,,1371,441050,"FALLS CITY, TX",NAT,573,573,100,99,2,0,N
CLEAR LAKE B&TC,ARNESON BSHRS,1372,865544,"CLEAR LAKE, IA",SMB,573,573,100,99,4,0,N
ONEUNITED BK,,1373,935308,"BOSTON, MA",SNM,573,573,100,99,8,0,N
FARMERS BK OF WILLARDS,,1374,105026,"WILLARDS, MD",SNM,572,572,100,99,8,0,N
FIRST KENTUCKY BK INC,EXCHANGE BSHRS,1375,263243,"MAYFIELD, KY",SNM,571,571,100,99,10,0,N
BANK OF SC,BANK OF SC CORP,1376,246022,"CHARLESTON, SC",SNM,571,571,100,99,5,0,N
PS BK,PEOPLES LTD,1377,597313,"WYALUSING, PA",SNM,571,571,100,99,8,0,N
NATIONAL BK OF COXSACKIE,NBC BC,1378,234506,"COXSACKIE, NY",NAT,570,570,100,99,7,0,N
KINGSTON NB,KINGSTON BSHRS,1379,966722,"KINGSTON, OH",NAT,570,570,100,99,5,0,N
OUTDOOR BK,FOOTE FS LLC,1380,43351,"MANHATTAN, KS",SNM,570,570,100,99,10,0,N
UNIBANK,U&I FNCL CORP,1381,3487947,"LYNNWOOD, WA",SMB,569,569,100,99,3,0,N
GUARDIAN BK,WB&T BSHRS,1382,2989006,"VALDOSTA, GA",SNM,569,569,100,99,5,0,N
WASHINGTON ST BK,WSB,1383,433943,"WASHINGTON, IA",SMB,569,569,100,99,4,0,N
AMERICAN HERITAGE NB,AMERICAN HERITAGE HC,1384,61757,"LONG PRAIRIE, MN",NAT,568,568,100,99,6,0,N
FNBC B&TC,FNBC LA GRANGE,1385,608844,"LA GRANGE, IL",SNM,568,568,100,99,2,0,N
NEW WASHINGTON ST BK,NEW INDEPENDENT BSHRS,1386,305442,"NEW WASHINGTON, IN",SNM,568,568,100,99,9,0,N
FIRST EAGLE BK,FIRST EAGLE BSHRS,1387,759045,"CHICAGO, IL",SMB,566,566,100,99,1,0,N
CITIZENS BK MN,CITIZENS BC OF NEW ULM,1388,874050,"NEW ULM, MN",SNM,566,566,100,99,5,0,N
BANK OF HOLLY SPRINGS,HOLLY SPRINGS BSHRS,1389,835743,"HOLLY SPRINGS, MS",SNM,565,565,100,99,8,0,N
SHELBY CTY ST BK,DANES HOLDS,1390,536349,"HARLAN, IA",SNM,565,565,100,99,12,0,N
EXCHANGE B&TC,EXCHANGE BSHRS CORP OF KS,1391,144052,"ATCHISON, KS",SNM,563,563,100,99,9,0,N
FIRST CR BK,,1392,5069,"WEST HOLLYWOOD, CA",SNM,562,562,100,99,1,0,N
PREMIERBANK,FIRST AMER BSHRS,1393,907547,"FORT ATKINSON, WI",SNM,561,561,100,99,8,0,N
FREEDOM BK,FREEDOM BC,1394,2858492,"HUNTINGBURG, IN",SNM,561,561,100,99,3,0,N
SOUTHTRUST BK NA,LIVE OAK BSHRS CORP,1395,521158,"GEORGE WEST, TX",NAT,560,560,100,99,6,0,N
FIRST ST BK,FIRST STATE BKG CORP,1396,114840,"RUSSELLVILLE, AR",SMB,560,560,100,99,4,0,N
CENTRAL ST BK,STATE CTR FNCL,1397,607146,"STATE CENTER, IA",SNM,560,560,100,99,2,0,N
COMMUNITY BK PICKENS CTY,COMMUNITY BK OF GA,1398,2943615,"JASPER, GA",SNM,560,560,100,99,1,0,N
