Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
PEOPLES BK,FINWARD BC,480,568470,"MUNSTER, IN",SNM,2073,2073,100,94,27,0,N
OPPORTUNITY BK OF MT,EAGLE BC MT,481,685676,"HELENA, MT",SMB,2072,2072,100,94,28,0,N
LUANA SVG BK,LUANA BC,482,674849,"LUANA, IA",SNM,2069,2069,100,94,5,0,N
MAINSTREET BK,MAINSTREET BSHRS,483,3248849,"FAIRFAX, VA",SMB,2067,2067,100,94,5,0,N
CASHMERE VALLEY BK,,484,574976,"CASHMERE, WA",SNM,2066,2066,100,94,10,0,N
SUTTON BK,SUTTON BSHRS,485,110413,"ATTICA, OH",SNM,2054,2054,100,94,7,0,N
COASTAL STS BK,COASTALSOUTH BSHRS,486,3274709,"HILTON HEAD ISLAND, SC",SMB,2050,2050,100,94,9,0,N
FALCON INTL BK,FALCON BSHRS,487,564557,"LAREDO, TX",SNM,2047,2047,100,95,17,0,N
CFBANK NA,CF BSHRS,488,767974,"COLUMBUS, OH",NAT,2032,2032,100,95,7,0,N
BANK OF CMRC,,489,324863,"IDAHO FALLS, ID",SNM,2026,2026,100,95,14,0,N
TRI CITY NB,TRI CITY BSHRS CORP,490,242444,"OAK CREEK, WI",NAT,2023,2023,100,95,27,0,N
FIVE POINTS BK,HOMETOWN BC,491,554857,"GRAND ISLAND, NE",SMB,2021,2021,100,95,15,0,N
FARMERS & MERCHANTS TR CO OF,FRANKLIN FNCL SVC CORP,492,289515,"CHAMBERSBURG, PA",SNM,2012,2012,100,95,24,0,N
BANK FIVE NINE,OCONOMOWOC BSHRS,493,806846,"OCONOMOWOC, WI",SNM,2010,2010,100,95,15,0,N
PARKE BK,PARKE BC,494,2764212,"SEWELL, NJ",SNM,2009,2009,100,95,6,0,N
ISABELLA BK,ISABELLA BK CORP,495,74140,"MOUNT PLEASANT, MI",SMB,2008,2008,100,95,29,0,N
FIRST NB IN SIOUX FALLS,MINNEHAHA BSHRS,496,326858,"SIOUX FALLS, SD",NAT,2008,2008,100,95,17,0,N
PCSB BK,BROOKLINE BC,497,24006,"YORKTOWN HEIGHTS, NY",SMB,2007,2007,100,95,14,0,N
PLANTERS B&TC,PLANTERS HOLDING COMPANY,498,972648,"INDIANOLA, MS",SNM,2003,2003,100,95,20,0,N
EPHRATA NB,HIBSHMAN TR FOR EPHRATA NB STK,499,425911,"EPHRATA, PA",NAT,1991,1991,100,95,13,0,N
STATE BK OF THE LAKES NA,WINTRUST FC,500,595430,"ANTIOCH, IL",NAT,1985,1985,100,95,8,0,N
BANK OF PRINCETON,PRINCETON BC,501,3595271,"PRINCETON, NJ",SNM,1983,1983,100,95,24,0,N
FIRST BK CHICAGO,FIRST BK CHICAGO CORP,502,804338,"HIGHLAND PARK, IL",SNM,1966,1966,100,95,2,0,N
INCREDIBLEBANK,RIVER VALLEY BC,503,163549,"WAUSAU, WI",SNM,1955,1955,100,95,15,0,N
LYONS NB,LYONS BC,504,323204,"LYONS, NY",NAT,1953,1953,100,95,15,0,N
CENTRAL BK,CENTRAL BC,505,622774,"PROVO, UT",SNM,1951,1951,100,95,11,0,N
TEXAS CMNTY BK,VISION BSHRS,506,528960,"LAREDO, TX",SMB,1949,1949,100,95,9,0,N
ANDERSON BROS BK,ANDERSON BSHRS,507,6329,"MULLINS, SC",SNM,1938,1938,100,95,24,0,N
COMMERCIAL BK,UNIFIED SHARES LLC,508,497039,"HARROGATE, TN",SMB,1935,1935,100,95,58,0,N
SIGNATURE BK,SIGNATURE BC,509,3437483,"ROSEMONT, IL",SNM,1921,1921,100,95,2,0,N
CALIFORNIA BK OF CMRC,CALIFORNIA BC,510,3614958,"WALNUT CREEK, CA",SNM,1919,1919,100,95,1,0,N
FIRST ST BK,BRISCOE RANCH,511,273662,"UVALDE, TX",SNM,1916,1916,100,95,7,0,N
FIDELITY B&T,FIDELITY CO,512,939249,"DUBUQUE, IA",SNM,1897,1897,100,95,31,0,N
FIRST UNITED B&TR,FIRST UNITED CORP,513,61122,"OAKLAND, MD",SNM,1890,1890,100,95,21,0,N
WHITAKER BK,WHITAKER BC,514,1445943,"LEXINGTON, KY",SMB,1887,1887,100,95,43,0,N
FIRST NORTHERN BK,FIRST NORTHERN CMNTY BC,515,783161,"DIXON, CA",SNM,1887,1887,100,95,13,0,N
FIRST CMNTY BK,FIRST CMNTY CORP,516,2328137,"LEXINGTON, SC",SNM,1886,1886,100,95,21,0,N
FIRST FARMERS & MRCH B,FIRST FARMERS & MRCH CORP,517,150035,"COLUMBIA, TN",SMB,1882,1882,100,95,21,0,N
BANK OF TN,BANCTENN CORP,518,340135,"KINGSPORT, TN",SNM,1876,1876,100,95,20,0,N
HEARTLAND BK,HEARTLAND BC,519,853112,"WHITEHALL, OH",SMB,1874,1874,100,95,22,0,N
GOLDEN BK NA,,520,536059,"HOUSTON, TX",NAT,1870,1870,100,95,8,0,N
STARION BK,STARION BC,521,2009605,"BISMARCK, ND",SNM,1869,1869,100,95,15,0,N
COGENT BK,COGENT BC,522,2847142,"ORLANDO, FL",SNM,1861,1861,100,95,7,0,N
FNCB BK,FNCB BC,523,239613,"DUNMORE, PA",SNM,1856,1856,100,95,15,0,N
SOUTH CENT BK,SOUTH CENTRAL BSHRS OF KY,524,473042,"GLASGOW, KY",SNM,1851,1851,100,95,24,0,N
SECURITY ST B&TC,SECURITY HC,525,247355,"FREDERICKSBURG, TX",SNM,1849,1849,100,95,20,0,N
FARMERS & MERCHANTS BK,FARMERS & MERCHANTS BSHRS,526,677644,"STUTTGART, AR",SMB,1846,1846,100,95,22,0,N
BLACKHAWK B&T,BLACKHAWK BC,527,890742,"MILAN, IL",SNM,1845,1845,100,95,17,0,N
SHINHAN BK AMER,,528,1494914,"NEW YORK, NY",SNM,1841,1841,100,95,14,0,N
NORTH DALLAS B&TC,,529,490450,"DALLAS, TX",SNM,1833,1833,100,95,5,0,N
LINCOLN SVGS BK,LINCOLN BC,530,589943,"REINBECK, IA",SNM,1832,1832,100,95,15,0,N
F&M BK,F&M FC,531,741330,"CLARKSVILLE, TN",SNM,1828,1828,100,95,20,0,N
HAWTHORN BK,HAWTHORN BSHRS,532,508346,"JEFFERSON CITY, MO",SNM,1826,1826,100,95,16,0,N
CITIZENS CMNTY FED NA,CITIZENS CMNTY BC,533,962890,"ALTOONA, WI",NAT,1817,1817,100,95,22,0,N
FIRST AMER BK,FIRST ARTESIA BSHRS,534,771458,"ARTESIA, NM",SNM,1815,1815,100,95,20,0,N
MIDDLEFIELD BKG CO,MIDDLEFIELD BC,535,177920,"MIDDLEFIELD, OH",SNM,1814,1814,100,95,21,0,N
OAK VALLEY CMNTY BK,OAK VALLEY BC,536,1864197,"OAKDALE, CA",SMB,1805,1805,100,95,17,0,N
BUILTWELL BK,BUILTWELL BC,537,234739,"CHATTANOOGA, TN",SNM,1805,1805,100,95,31,0,N
BENEFICIAL ST BK,BENEFICIAL ST FOUND,538,3608751,"OAKLAND, CA",SNM,1804,1804,100,95,7,0,N
MOUNTAIN CMRC BK,MOUNTAIN CMRC BC,539,1016231,"KNOXVILLE, TN",SNM,1802,1802,100,95,5,0,N
PLANTERS BK,PLANTERS FNCL GRP,540,2497181,"HOPKINSVILLE, KY",SNM,1801,1801,100,95,12,0,N
CITIZENS NB,FIRST CITIZENS BSHRS,541,552161,"WAXAHACHIE, TX",NAT,1794,1794,100,95,11,0,N
FIRST ST BK,RED RIVER BC,542,435750,"GAINESVILLE, TX",SMB,1785,1785,100,95,12,0,N
BANK OF CLARKE,EAGLE FNCL SVC,543,753324,"BERRYVILLE, VA",SMB,1782,1782,100,95,13,0,N
BANK7,BANK7 CORP,544,18854,"OKLAHOMA CITY, OK",SMB,1774,1774,100,95,11,0,N
HERITAGE BK INC,COMMONWEALTH HOLDINGS LLC,545,1469677,"ERLANGER, KY",SNM,1772,1772,100,95,18,0,N
CONWAY NB,CNB CORP,546,631422,"CONWAY, SC",NAT,1765,1765,100,95,15,0,N
FIRST CITIZENS BK,FIRST CITIZENS FNCL CORP,547,186744,"MASON CITY, IA",SMB,1765,1765,100,95,7,0,N
STATE BK,FENTURA FNCL,548,602048,"FENTON, MI",SNM,1764,1764,100,95,19,0,N
FIRSTBANK SW,FIRSTPERRYTON BC,549,840363,"AMARILLO, TX",SNM,1761,1761,100,95,10,0,N
MABREY BK,MABREY BC,550,139553,"BIXBY, OK",SMB,1760,1760,100,95,14,0,N
AMERICAN B&T,LEACKCO BHC,551,275358,"SIOUX FALLS, SD",SNM,1754,1754,100,95,19,0,N
THOMASVILLE NB,THOMASVILLE BSHRS,552,2344753,"THOMASVILLE, GA",NAT,1744,1744,100,95,2,0,N
WATERFORD BK NA,WATERFORD BC,553,3588424,"TOLEDO, OH",NAT,1738,1738,100,95,3,0,N
GA BKG CO,GEORGIA BKG CO,554,3016347,"ATLANTA, GA",SNM,1717,1717,100,95,6,0,N
PEOPLES NB,MARKET STREET BSHRS,555,375043,"MOUNT VERNON, IL",NAT,1715,1715,100,95,21,0,N
CNB B&T NA,CNB BK SHARES,556,613343,"CARLINVILLE, IL",NAT,1714,1714,100,95,17,0,N
SANTA CRUZ CTY BK,WEST COAST CMNTY BC,557,3235410,"SANTA CRUZ, CA",SNM,1713,1713,100,95,6,0,N
CITIZENS NB OF MERIDIAN,CITIZENS NAT BANC CORP,558,69333,"MERIDIAN, MS",NAT,1709,1709,100,95,26,0,N
SECURITY NB OF OMAHA,SECURITY NAT CORP,559,844053,"OMAHA, NE",NAT,1708,1708,100,95,12,0,N
LEGACY BK & TR CO,CENTURY BSHRS,560,397755,"MOUNTAIN GROVE, MO",SMB,1708,1708,100,95,7,0,N
QNB BK,QNB CORP,561,852713,"QUAKERTOWN, PA",SNM,1702,1702,100,95,11,0,N
ONE FL BK,OFB BSHRS,562,3807880,"ORLANDO, FL",SNM,1699,1699,100,95,5,0,N
GREAT PLAINS NB,GREAT PLAINS BSHRS,563,2482824,"ELK CITY, OK",NAT,1697,1697,100,95,21,0,N
FIRST FINANCIAL BK,FIRST FINANCIAL BANC CORP,564,48374,"EL DORADO, AR",SMB,1696,1696,100,95,17,0,N
SOUTHPOINT BK,SOUTHPOINT BSHRS,565,3386536,"BIRMINGHAM, AL",SNM,1693,1693,100,95,10,0,N
BANKWEST,SOUTH DAKOTA BSHRS,566,540551,"PIERRE, SD",SNM,1686,1686,100,95,19,0,N
NATIONAL BK OF BLACKSBURG,NATIONAL BSHRS,567,754929,"BLACKSBURG, VA",NAT,1686,1686,100,95,23,0,N
CITIZENS NB,CNB BSHRS,568,717737,"SEVIERVILLE, TN",NAT,1683,1683,100,95,23,0,N
REGENT BK,REGENT CAP CORP,569,309655,"TULSA, OK",SNM,1681,1681,100,95,5,0,N
MOODY NB,MOODY BSHRS,570,253356,"GALVESTON, TX",NAT,1680,1680,100,95,14,0,N
COMMONWEALTH BUS BK,CBB BC,571,3337097,"LOS ANGELES, CA",SMB,1673,1673,100,95,10,0,N
PEOPLES BK,PEOPLES BC OF NC,572,220527,"NEWTON, NC",SNM,1669,1669,100,95,17,0,N
SOUTH ATLANTIC BK,SOUTH ATLANTIC BSHRS,573,3637247,"MYRTLE BEACH, SC",SNM,1667,1667,100,95,11,0,N
FIRST NB,CAPITOL BC,574,355858,"FORT PIERRE, SD",NAT,1662,1662,100,95,15,0,N
EMBASSY BK FOR THE LEHIGH VA,EMBASSY BC,575,3068579,"BETHLEHEM, PA",SNM,1654,1654,100,95,9,0,N
KITSAP BK,OLYMPIC BC,576,584377,"PORT ORCHARD, WA",SNM,1648,1648,100,95,15,0,N
CRYSTAL LAKE B&TC NA,WINTRUST FC,577,2624400,"CRYSTAL LAKE, IL",NAT,1643,1643,100,95,5,0,N
PLUMAS BK,PLUMAS BC,578,670467,"QUINCY, CA",SMB,1640,1640,100,95,15,0,N
ESQUIRE BK NA,ESQUIRE FNCL HOLDS,579,3447820,"JERICHO, NY",NAT,1635,1635,100,95,1,0,N
MISSION BK,MISSION BC,580,2736714,"BAKERSFIELD, CA",SMB,1628,1628,100,95,7,0,N
SECURITY NB OF SIOUX CITY IA,SECURITY NAT CORP,581,418249,"SIOUX CITY, IA",NAT,1626,1626,100,95,9,0,N
VIRGINIA NB,VIRGINIA NAT BSHRS CORP,582,2708122,"CHARLOTTESVILLE, VA",NAT,1618,1618,100,95,13,0,N
CREDIT ONE BK NA,,583,639567,"LAS VEGAS, NV",NAT,1617,1617,100,95,0,0,N
FIRST NB CENTRAL TX,2013 MONTE HULSE FAM IRR TR I,584,369659,"WACO, TX",NAT,1615,1615,100,95,5,0,N
AVAILA BK,CARROLL CTY BSHRS,585,859141,"CARROLL, IA",SNM,1603,1603,100,95,13,0,N
OAKWORTH CAP BK,OAKWORTH CAP,586,3720608,"BIRMINGHAM, AL",SNM,1599,1599,100,95,3,0,N
ADIRONDACK TC,ADIRONDACK TC ESOT,587,645317,"SARATOGA SPRINGS, NY",SMB,1594,1594,100,95,13,0,N
PROVIDENCE B&TC,PROVIDENCE FC,588,3280625,"SOUTH HOLLAND, IL",SNM,1591,1591,100,95,13,0,N
BANK OF SPRINGFIELD,SPRING BC,589,248240,"SPRINGFIELD, IL",SNM,1588,1588,100,95,15,0,N
FARMERS ST BK,FSB FS,590,840747,"WATERLOO, IA",SNM,1580,1580,100,95,7,0,N
JERSEY SHORE ST BK,PENNS WOODS BC,591,732918,"WILLIAMSPORT, PA",SNM,1578,1578,100,95,15,0,N
CBI B&TC,CENTRAL BSHRS,592,830542,"MUSCATINE, IA",SMB,1578,1578,100,95,23,0,N
CITIZENS BK,CITIZENS BC INV,593,63733,"LAFAYETTE, TN",SNM,1573,1573,100,95,21,0,N
JOURNEY BK,MUNCY COLUMBIA FC,594,881012,"BLOOMSBURG, PA",SNM,1569,1569,100,95,21,0,N
OMB BK,JAMESMARK BSHRS,595,2785646,"SPRINGFIELD, MO",SMB,1566,1566,100,95,8,0,N
ONE BK OF TN,BPC CORP,596,99536,"COOKEVILLE, TN",SNM,1564,1564,100,95,18,0,N
EVOLVE B&TC,EVOLVE BC,597,592448,"WEST MEMPHIS, AR",SMB,1551,1551,100,95,5,0,N
KISH BK,KISH BC,598,600419,"BELLEVILLE, PA",SNM,1549,1549,100,95,16,0,N
LANDMARK NB,LANDMARK BC INC,599,481177,"MANHATTAN, KS",NAT,1549,1549,100,95,31,0,N
INTERNATIONAL BK OF CMRC,INTERNATIONAL BSHRS CORP,600,5050028,"OKLAHOMA CITY, OK",SNM,1549,1549,100,95,40,0,N
CORTRUST BK NA,HOPKINS FC,601,61355,"MITCHELL, SD",NAT,1548,1548,100,95,36,0,N
FORCHT BK NA,FORCHT BC INC,602,3141726,"LEXINGTON, KY",NAT,1548,1548,100,95,22,0,N
FIRST ST BK,TRI-COUNTY FNCL GRP,603,887340,"MENDOTA, IL",SNM,1548,1548,100,95,18,0,N
AMERICAN CMRL B&TC NA,FIRST OTTAWA BSHRS,604,856243,"OTTAWA, IL",NAT,1546,1546,100,95,10,0,N
CITIZENS NB NA,CITIZENS NAT BSHRS OF BOSSIER,605,594853,"BOSSIER CITY, LA",NAT,1545,1545,100,95,14,0,N
CITIZENS ALLI BK,FORSTROM BC,606,279954,"CLARA CITY, MN",SNM,1544,1544,100,95,14,0,N
FIRST NAT B&TC,CENTRE 1 BC,607,207845,"BELOIT, WI",NAT,1537,1537,100,95,16,0,N
CORNERSTONE BK,CORNERSTONE HC,608,879457,"FARGO, ND",SNM,1533,1533,100,95,11,0,N
CECILIAN BK,PINE KNOB HOLDS LLC,609,982142,"CECILIA, KY",SNM,1524,1524,100,95,18,0,N
RIVERVIEW BK,RIVERVIEW BC,610,921178,"VANCOUVER, WA",SNM,1519,1519,100,95,17,0,N
TROY B&TC,TRUST NO 3 UNDER THE WILL OF,611,134437,"TROY, AL",SNM,1515,1515,100,95,13,0,N
FIRST NB,WICHITA FALLS BSHRS,612,375566,"WICHITA FALLS, TX",NAT,1515,1515,100,95,6,0,N
AMERICAN HERITAGE BK,AMERICAN BC,613,311050,"SAPULPA, OK",SMB,1514,1514,100,96,21,0,N
DBA TAB BANK,TAB BK HOLDS,614,2736219,"OGDEN, UT",SNM,1512,1512,100,96,0,0,N
CHESAPEAKE BK,CHESAPEAKE FNCL SHARES,615,214722,"KILMARNOCK, VA",SMB,1508,1508,100,96,16,0,N
HORICON BK,SWORD FC,616,528849,"HORICON, WI",SNM,1496,1496,100,96,21,0,N
WAUKESHA ST BK,BANK ST CAP CORP,617,290249,"WAUKESHA, WI",SNM,1494,1494,100,96,13,0,N
EVERGREEN BK GRP,BANCORP FNCL,618,2834759,"OAK BROOK, IL",SNM,1494,1494,100,96,2,0,N
PARK BK,PARK BC,619,403946,"MADISON, WI",SNM,1490,1490,100,96,9,0,N
FIRST BK RICHMOND,RICHMOND MUT BC,620,419675,"RICHMOND, IN",SNM,1482,1482,100,96,12,0,N
BANKERS BK,BANKERS BC,621,408642,"MADISON, WI",SMB,1476,1476,100,96,0,0,N
SOUTHERN MI B&TC,SOUTHERN MI BC,622,822042,"COLDWATER, MI",SNM,1475,1475,100,96,18,0,N
BANKFINANCIAL NA,BANKFINANCIAL CORP,623,454676,"OLYMPIA FIELDS, IL",NAT,1472,1472,100,96,17,0,N
CITIZENS BK,CITIZENS HC,624,29636,"PHILADELPHIA, MS",SNM,1472,1472,100,96,25,0,N
COMMUNITY BK,CB FNCL SERV INC,625,371924,"CARMICHAELS, PA",SNM,1470,1470,100,96,12,0,N
FIRST FNCL NW BK,FIRST FNCL NW,626,768074,"RENTON, WA",SNM,1468,1468,100,96,14,0,N
SECURITY FED BK,SECURITY FED CORP,627,763677,"AIKEN, SC",SNM,1455,1455,100,96,19,0,N
FIRST CMRC BK,FIRST CMRC BC,628,3404373,"LAKEWOOD, NJ",SNM,1452,1452,100,96,7,0,N
DOGWOOD ST BK,,629,3047659,"RALEIGH, NC",SNM,1449,1449,100,96,6,0,N
FIRST BK,FIRST NAT CORP,630,899428,"STRASBURG, VA",SMB,1447,1447,100,96,19,0,N
PATHFINDER BK,PATHFINDER BC,631,729310,"OSWEGO, NY",SNM,1446,1446,100,96,10,0,N
INDEPENDENT BK,INDEPENDENT HOLDINGS,632,2666400,"MEMPHIS, TN",SNM,1445,1445,100,96,8,0,N
NORTH ST BK,NORTH STATE BC,633,2915461,"RALEIGH, NC",SMB,1439,1439,100,96,6,0,N
OLD POINT NB OF PHOEBUS,OLD POINT FC,634,186221,"HAMPTON, VA",NAT,1436,1436,100,96,13,0,N
BANK OF NEW ENGLAND,,635,113601,"SALEM, NH",SNM,1434,1434,100,96,8,0,N
COMMUNITY ST BK,QCR HOLDS,636,790543,"ANKENY, IA",SMB,1431,1431,100,96,8,0,N
CENTURY BK,CENTURY FS CORP,637,83375,"SANTA FE, NM",SNM,1430,1430,100,96,7,0,N
MORRIS BK,MORRIS ST BSHRS,638,423739,"DUBLIN, GA",SNM,1429,1429,100,96,9,0,N
FIRST KEYSTONE CMNTY BK,FIRST KEYSTONE CORP,639,790918,"BERWICK, PA",SNM,1427,1427,100,96,18,0,N
VINTON CTY NB,COMMUNITY BSHRS,640,754826,"MC ARTHUR, OH",NAT,1425,1425,100,96,15,0,N
COMMERCIAL BK OF TX NA,NACOGDOCHES CMRL BSHRS,641,885869,"NACOGDOCHES, TX",NAT,1425,1425,100,96,22,0,N
CITIZENS BK,CITIZENS BSHRS,642,856748,"BATESVILLE, AR",SMB,1424,1424,100,96,16,0,N
PEOPLES ST BK,PSB HOLDS,643,340144,"WAUSAU, WI",SNM,1418,1418,100,96,10,0,N
UNION BK,UNION BSHRS,644,333203,"MORRISVILLE, VT",SNM,1417,1417,100,96,18,0,N
AMERICAN BK CMRC,AMERICO BSHRS,645,215662,"WOLFFORTH, TX",SNM,1415,1415,100,96,17,0,N
ALMA BK,,646,3633173,"ASTORIA, NY",SNM,1413,1413,100,96,9,0,N
CITIZENS ST BK,INDUSTRY BSHRS,647,54656,"BUFFALO, TX",SNM,1412,1412,100,96,11,0,N
NODAWAY VALLEY BK,NODAWAY VALLEY BSHRS,648,770657,"MARYVILLE, MO",SNM,1405,1405,100,96,9,0,N
BANK OF BIRD-IN-HAND,,649,4536084,"BIRD IN HAND, PA",SNM,1403,1403,100,96,5,0,N
YELLOWSTONE BK,YELLOWSTONE HC,650,680457,"LAUREL, MT",SMB,1401,1401,100,96,9,0,N
COMMUNITY FNCL SVC BK,COMMUNITY FNCL SVC ESOP,651,698144,"BENTON, KY",SMB,1400,1400,100,96,7,0,N
ADAMS B&TC,ADAGE LLC,652,463650,"OGALLALA, NE",SMB,1400,1400,100,96,20,0,N
BANK OF TRAVELERS REST,TRAVELERS REST BSHRS,653,589523,"TRAVELERS REST, SC",SNM,1398,1398,100,96,9,0,N
AMERICAN ST BK,AMBANK CO,654,735441,"SIOUX CENTER, IA",SNM,1397,1397,100,96,10,0,N
EXCHANGE BK,EXCHANGE CO,655,492650,"KEARNEY, NE",SNM,1396,1396,100,96,6,0,N
FFB BK,FFB BC,656,3398623,"FRESNO, CA",SNM,1393,1393,100,96,0,0,N
FIRST NB OF PULASKI,FIRST PULASKI NAT CORP,657,972732,"PULASKI, TN",NAT,1391,1391,100,96,12,0,N
NATIONAL BK OF CMRC,NATCOM BSHRS,658,775456,"SUPERIOR, WI",NAT,1391,1391,100,96,9,0,N
NORTHWEST BK,GWY LLC,659,3678857,"BOISE, ID",SNM,1391,1391,100,96,4,0,N
CITIZENS TRI-CTY BK,SEQUATCHIE VALLEY BSHRS,660,162337,"DUNLAP, TN",SNM,1390,1390,100,96,22,0,N
STERLING BK,STERLING BSHRS,661,3284490,"POPLAR BLUFF, MO",SNM,1385,1385,100,96,13,0,N
LONE STAR ST BK OF WEST TX,LONE STAR ST BSHRS,662,3607062,"LUBBOCK, TX",SMB,1384,1384,100,96,4,0,N
ALLIANCE BK,ALLIANCE BSHRS,663,176464,"SULPHUR SPRINGS, TX",SNM,1376,1376,100,96,13,0,N
AMERISERV FNCL BK,AMERISERV FNCL,664,928618,"JOHNSTOWN, PA",SMB,1372,1372,100,96,16,0,N
RELYANCE BK,JEFFERSON BSHRS,665,49241,"WHITE HALL, AR",SMB,1371,1371,100,96,19,0,N
CITY FIRST BK NA,CITY FIRST ENT,666,2697963,"WASHINGTON, DC",NAT,1371,1371,100,96,3,0,N
PINNACLE BK WY,PINNACLE BC,667,561659,"CODY, WY",SNM,1359,1359,100,96,12,0,N
ARMED FORCES BK NA,DICKINSON FC II,668,983457,"FORT LEAVENWORTH, KS",NAT,1359,1359,100,96,14,0,N
OHIO VALLEY BK CO,OHIO VALLEY BC,669,498317,"GALLIPOLIS, OH",SMB,1359,1359,100,96,15,0,N
1ST SUMMIT BK,1ST SUMMIT BC OF JOHNSTOWN,670,526519,"JOHNSTOWN, PA",SNM,1358,1358,100,96,18,0,N
FIRST AMER B&TC,ONE AMER CORP,671,101037,"VACHERIE, LA",SNM,1357,1357,100,96,24,0,N
CRESCENT BK,CB&T HC,672,1885932,"NEW ORLEANS, LA",SNM,1357,1357,100,96,2,0,N
CASS CMRL BK,CASS INFO SYS,673,177751,"DES PERES, MO",SMB,1344,1344,100,96,2,0,N
MERCHANTS NB,MERCHANTS BC,674,701222,"HILLSBORO, OH",NAT,1340,1340,100,96,16,0,N
FORTIS BK,FORTIS BC,675,2515320,"DENVER, CO",SNM,1338,1338,100,96,3,0,N
PARK ST BK,PARK FNCL GRP,676,286457,"DULUTH, MN",SNM,1335,1335,100,96,14,0,N
BANK OF NY MELLON TC NA,BANK OF NY MELLON CORP,677,398668,"LOS ANGELES, CA",NAT,1333,1333,100,96,0,0,N
BANK MIDWEST,GOODENOW BC,678,45551,"SPIRIT LAKE, IA",SMB,1331,1331,100,96,10,0,N
DIETERICH BK,PRIME BANC CORP,679,771140,"EFFINGHAM, IL",SMB,1329,1329,100,96,13,0,N
STATE B&TC,SB FNCL GRP,680,614313,"DEFIANCE, OH",SMB,1327,1327,100,96,23,0,N
INBANK,INBANKSHARES CORP,681,209858,"RATON, NM",SNM,1327,1327,100,96,16,0,N
CHAMBERS BK,CHAMBERS BSHRS,682,517049,"DANVILLE, AR",SMB,1323,1323,100,96,22,0,N
FARMERS & MERCHANTS BK,F&M BK CORP,683,713926,"TIMBERVILLE, VA",SMB,1314,1314,100,96,13,0,N
CITIZENS B&TC,CITIZENS BKG CORP,684,701839,"FROSTPROOF, FL",SNM,1313,1313,100,96,16,0,N
PEOPLES BK OF AL,ALTRUST FS,685,60330,"CULLMAN, AL",SNM,1311,1311,100,96,27,0,N
SABINE ST B&TC,SABINE BSHRS,686,125855,"MANY, LA",SNM,1310,1310,100,96,49,0,N
CENTRAL BK IL,CENTRAL BANC,687,931038,"GENESEO, IL",SNM,1310,1310,100,96,10,0,N
BANK OF UTICA,,688,254317,"UTICA, NY",SNM,1307,1307,100,96,0,0,N
FIRST NB OF TN,,689,283737,"LIVINGSTON, TN",NAT,1305,1305,100,96,6,0,N
SAVINGS BK OF MENDOCINO CTY,,690,146663,"UKIAH, CA",SNM,1305,1305,100,96,8,0,N
APEX BK,APEX BC,691,51253,"CAMDEN, TN",SNM,1297,1297,100,96,19,0,N
FRONTIER BK,FRONTIER MGMT LLC,692,33857,"OMAHA, NE",SNM,1297,1297,100,96,6,0,N
US METRO BK,US METRO BC,693,3470154,"GARDEN GROVE, CA",SNM,1295,1295,100,96,8,0,N
RICHWOOD BKG CO,RICHWOOD BSHRS,694,150727,"RICHWOOD, OH",SMB,1279,1279,100,96,8,0,N
FIRST ST BK,FIRST ST FC,695,113740,"EASTPOINTE, MI",SMB,1279,1279,100,96,10,0,N
AMERICAN RIVIERA BK,AMERICAN RIVIERA BC,696,3388482,"SANTA BARBARA, CA",SNM,1276,1276,100,96,5,0,N
1ST FNCL BK USA,,697,526452,"DAKOTA DUNES, SD",SNM,1274,1274,100,96,1,0,N
COREFIRST B&TC,COMMERCE B&T HC ESOP,698,361055,"TOPEKA, KS",SNM,1274,1274,100,96,11,0,N
CITY NB,SULPHUR SPRINGS BSHRS,699,596062,"SULPHUR SPRINGS, TX",NAT,1272,1272,100,96,16,0,N
NORTH AMER BKG CO,N A CORP,700,2631846,"ROSEVILLE, MN",SMB,1267,1267,100,96,5,0,N
DAKOTA CMNTY B&TC NA,DAKOTA CMNTY BSHRS,701,815156,"HEBRON, ND",NAT,1265,1265,100,96,12,0,N
WEST GATE BK,WEST GATE BSHRS,702,207050,"LINCOLN, NE",SNM,1264,1264,100,96,10,0,N
ELKHORN VALLEY B&TC,FEO INV,703,439356,"NORFOLK, NE",SNM,1261,1261,100,96,8,0,N
PRIMESOUTH BK,JONES BSHRS,704,1011638,"BLACKSHEAR, GA",SNM,1258,1258,100,96,6,0,N
SOLERA NB,SOLERA NAT BC,705,3397233,"LAKEWOOD, CO",NAT,1257,1257,100,96,0,0,N
GREENE CTY CMRL BK,,706,3268249,"CATSKILL, NY",SNM,1256,1256,100,96,0,0,N
PEGASUS BK,BANCFIRST CORP,707,3465392,"DALLAS, TX",SMB,1254,1254,100,96,2,0,N
COUNTY NB,CNB CMNTY BC,708,682143,"HILLSDALE, MI",NAT,1249,1249,100,96,13,0,N
CENTRAL NB,CENTRAL OF KS,709,234355,"JUNCTION CITY, KS",NAT,1248,1248,100,96,31,0,N
FIRST ST BK OF THE FL,FIRST ST BK OF THE FL KEYS HC,710,191935,"KEY WEST, FL",SNM,1244,1244,100,96,9,0,N
FIELDPOINT PRIV B&TC,FIELDPOINT PRIV HOLDS,711,3664588,"GREENWICH, CT",SMB,1244,1244,100,96,3,0,N
