Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
WEST PLAINS B&TC,WEST PLAINS BSHRS,1196,317258,"WEST PLAINS, MO",SNM,635,635,100,98,6,0,N
BANK OF ELK RIVER,METRO NORTH BSHRS,1197,10250,"ELK RIVER, MN",SNM,634,634,100,98,3,0,N
FIRST WESTERN BK,FIRST WESTERN BSHRS ESOT,1198,34742,"BOONEVILLE, AR",SMB,633,633,100,98,11,0,N
CITIZENS BK,CITBA FC,1199,44741,"MOORESVILLE, IN",SNM,633,633,100,98,9,0,N
OPTIMUMBANK,OPTIMUMBANK HOLD,1200,2953418,"FORT LAUDERDALE, FL",SNM,632,632,100,98,1,0,N
FIRST FSB,FIRST BC OF INDIANA,1201,613679,"EVANSVILLE, IN",SNM,631,631,100,98,9,0,N
PUEBLO B&TC,PUEBLO BC,1202,106452,"PUEBLO, CO",SNM,631,631,100,98,11,0,N
UBANK,UBANK HOLDS,1203,917555,"HUNTINGTON, TX",SNM,630,630,100,98,7,0,N
WOODTRUST BK,WOODTRUST FC,1204,833749,"WISCONSIN RAPIDS, WI",SMB,630,630,100,98,5,0,N
AMERICAN ST B&TC OF WILLISTO,AMERICAN ST BHC,1205,244251,"WILLISTON, ND",SNM,630,630,100,98,1,0,N
BANK OF OCEAN CITY,,1206,147923,"OCEAN CITY, MD",SNM,629,629,100,98,5,0,N
PREMIER BK MN,PB FAMILY BSHRS,1207,1481745,"HASTINGS, MN",SNM,629,629,100,98,11,0,N
CHARLOTTE ST B&TC,CREWS BKG CORP,1208,1158878,"PORT CHARLOTTE, FL",SNM,629,629,100,98,5,0,N
GNB BK,GNB BC,1209,724744,"GRUNDY CENTER, IA",SMB,628,628,100,98,8,0,N
EMPIRE ST BK,ES BANCSHARES,1210,3277241,"STATEN ISLAND, NY",SMB,628,628,100,98,5,0,N
LEA CTY ST BK,LEA CTY BSHRS,1211,1015252,"HOBBS, NM",SMB,627,627,100,98,2,0,N
HARFORD BK,,1212,660927,"ABERDEEN, MD",SNM,626,626,100,98,7,0,N
AMERICAN BK,GUARANTY DEVELOPMENT CO,1213,630555,"BOZEMAN, MT",SNM,626,626,100,98,5,0,N
BANK OF LUXEMBURG,LUXEMBURG BSHRS,1214,580548,"LUXEMBURG, WI",SNM,625,625,100,98,8,0,N
SAGE CAP BK,ANB BSHRS,1215,448554,"GONZALES, TX",SNM,625,625,100,98,7,0,N
WESTERN BK,CIRCLE I BK GRP,1216,199463,"LUBBOCK, TX",SNM,625,625,100,98,8,0,N
CHIPPEWA VALLEY BK,CHIPPEWA VALLEY AGY LTD,1217,779650,"HAYWARD, WI",SNM,624,624,100,98,14,0,N
IDAHO FIRST BK,PEAK BC,1218,3384952,"MCCALL, ID",SNM,623,623,100,98,6,0,N
CORNERSTONE CMNTY BK,CORNERSTONE CMNTY BC,1219,3485420,"RED BLUFF, CA",SMB,622,622,100,98,3,0,N
FNB OXFORD BK,FIRST NATIONAL HC,1220,590640,"OXFORD, MS",SMB,622,622,100,98,4,0,N
UNION ST BK,DOCKING BSHRS,1221,227151,"ARKANSAS CITY, KS",SMB,622,622,100,98,11,0,N
FARMERS B&TC,FARMERS BANCORP MARION KY,1222,262741,"MARION, KY",SNM,622,622,100,98,9,0,N
DUNDEE BK,DUNDEE BANCO,1223,397559,"OMAHA, NE",SNM,621,621,100,98,2,0,N
SECURITY ST BK,SECURITY ST CORP,1224,111979,"CENTRALIA, WA",SNM,619,619,100,98,11,0,N
MIDAMERICA NB,MIDAMERICA NAT BSHRS,1225,510938,"CANTON, IL",NAT,619,619,100,98,5,0,N
CCB CMNTY BK,SOUTHERN NAT CORP,1226,655839,"ANDALUSIA, AL",SNM,619,619,100,98,3,0,N
PEOPLES SVGS BK OF RHINELAND,RHINELAND BSHRS,1227,242257,"RHINELAND, MO",SNM,618,618,100,98,10,0,N
FIELD & MAIN BK,FIELD & MAIN BC,1228,618740,"HENDERSON, KY",SMB,618,618,100,98,5,0,N
FIRST LIBERTY BK,FIRST LIBERTY HOLD LLC,1229,898850,"OKLAHOMA CITY, OK",SNM,616,616,100,98,1,0,N
EASTERN COLORADO BK,WEED INV GROUP,1230,775054,"CHEYENNE WELLS, CO",SNM,615,615,100,98,5,0,N
COMMENCEMENT BK,COMMENCEMENT BC,1231,3537897,"TACOMA, WA",SMB,615,615,100,98,3,0,N
AMERICAN BK NA,AMERICAN NAT BSHRS,1232,307361,"WACO, TX",NAT,614,614,100,98,3,0,N
T BK NA,TECTONIC FNCL,1233,3284445,"DALLAS, TX",NAT,614,614,100,98,1,0,N
PALMETTO ST BK,PALMETTO ST BSHRS,1234,277820,"HAMPTON, SC",SNM,613,613,100,98,7,0,N
NEWBANK,,1235,3472859,"FLUSHING, NY",SNM,613,613,100,98,1,0,N
UNITED VALLEY BK,FIRST HC OF CAVALIER,1236,922559,"CAVALIER, ND",SNM,613,613,100,98,7,0,N
BANK OF SF,,1237,3357385,"SAN FRANCISCO, CA",SNM,612,612,100,98,0,0,N
TXN BK NA,TXN BSHRS,1238,77253,"HONDO, TX",NAT,612,612,100,98,7,0,N
WOODLANDS BK,WOODLANDS FS CO,1239,1479470,"WILLIAMSPORT, PA",SMB,610,610,100,98,7,0,N
GBC INTL BK,GBC HOLD,1240,972769,"LOS ANGELES, CA",SNM,610,610,100,98,6,0,N
SPRINGS VALLEY B&TC,SVB&T CORP,1241,93543,"FRENCH LICK, IN",SNM,609,609,100,98,5,0,N
BANK OF OAK RIDGE,OAK RIDGE FS,1242,2903123,"OAK RIDGE, NC",SMB,609,609,100,98,4,0,N
LEGACY BK,MIDSTATE BC,1243,320052,"HINTON, OK",SNM,609,609,100,98,9,0,N
COMMUNITY BK,COMMUNITYBANC,1244,729011,"ZANESVILLE, OH",SNM,607,607,100,98,11,0,N
CITIZENS ST BK - LA CROSSE,CLAYTON BSHRS,1245,447557,"LA CROSSE, WI",SNM,607,607,100,98,3,0,N
NORTHEAST GA BK,FIRST SCTY BSHRS,1246,888833,"LAVONIA, GA",SNM,607,607,100,98,9,0,N
UNIBANK,U&I FNCL CORP,1247,3487947,"LYNNWOOD, WA",SMB,607,607,100,98,3,0,N
COMMUNITY ST BK,COMMUNITY ST BK ESOP & TR,1248,130345,"UNION GROVE, WI",SNM,607,607,100,98,6,0,N
FIRST NB OF CARMI,SOUTHERN IL BANCORP,1249,209148,"CARMI, IL",NAT,607,607,100,98,11,0,N
FREEDOM BK OF SOUTHERN MO,FREEDOM BSHRS OF SOUTHERN MO,1250,2835103,"CASSVILLE, MO",SNM,606,606,100,98,6,0,N
CITIZENS NB,CENTRAL TX FNCL CORP,1251,59352,"CAMERON, TX",NAT,606,606,100,98,10,0,N
PUTNAM CTY BK,PUTNAM BSHRS,1252,417626,"HURRICANE, WV",SMB,606,606,100,98,4,0,N
FORTIFI BK,FIRST BERLIN BC,1253,111942,"BERLIN, WI",SNM,604,604,100,98,9,0,N
UNITY BK,KIMBERLY LEASING CORP,1254,443353,"AUGUSTA, WI",SNM,604,604,100,98,14,0,N
FIRST CMRC BK,FIRST CMRC BC,1255,3153297,"LEWISBURG, TN",SNM,604,604,100,98,4,0,N
FIRST CENTURY BK,CLAIBORNE HC,1256,999935,"TAZEWELL, TN",SNM,602,602,100,98,7,0,N
HERITAGE BK,HERITAGE GROUP,1257,666554,"WOOD RIVER, NE",SNM,602,602,100,98,15,0,N
COMMERCEONE BK,COMMERCEONE FC,1258,5227101,"BIRMINGHAM, AL",SNM,601,601,100,98,0,0,N
ONEUNITED BK,,1259,935308,"BOSTON, MA",SNM,601,601,100,98,8,0,N
CITIZENS BK WV,CITIZENS FC,1260,481627,"ELKINS, WV",SNM,600,600,100,98,5,0,N
SOUTHEASTERN BK,SOUTHEASTERN BKG CORP,1261,210238,"DARIEN, GA",SNM,600,600,100,98,9,0,N
LIBERTY BK NA,DMG BSHRS,1262,2907439,"IRVINE, CA",NAT,599,599,100,98,3,0,N
SOUTH GA BKG CO,SOUTH GA BHC,1263,767732,"OMEGA, GA",SNM,599,599,100,98,7,0,N
YAMPA VALLEY BK,ROUTT CTY BC,1264,2806635,"STEAMBOAT SPRINGS, CO",SNM,599,599,100,98,1,0,N
COMMUNITY B&TC WACO TX,COMMUNITY CO,1265,549862,"WACO, TX",SNM,598,598,100,98,2,0,N
BERKSHIRE BK,BERKSHIRE BC,1266,1396764,"NEW YORK, NY",SNM,598,598,100,98,8,0,N
MAIN ST BK CORP,MAIN ST FS CORP,1267,3034695,"WHEELING, WV",SNM,597,597,100,98,4,0,N
FIRST SVC BK,FIRST SERVICE BSHRS,1268,458544,"GREENBRIER, AR",SNM,595,595,100,98,8,0,N
HARDIN CTY BK,HARDIN CTY BSHRS,1269,526854,"SAVANNAH, TN",SMB,595,595,100,98,4,0,N
VALLIANCE BK,VALLIANCE FC,1270,3267738,"OKLAHOMA CITY, OK",SNM,595,595,100,98,4,0,N
MOUNTAIN PACIFIC BK,MOUNTAIN PACIFIC BC,1271,3459207,"EVERETT, WA",SNM,595,595,100,98,3,0,N
LUZERNE BK,PENNS WOODS BC,1272,501815,"LUZERNE, PA",SNM,594,594,100,98,7,0,N
COUNTY BK,CB FNCL CORP,1273,1459735,"REHOBOTH BEACH, DE",SNM,594,594,100,98,6,0,N
FAYETTEVILLE BK,INDUSTRY BSHRS,1274,450753,"FAYETTEVILLE, TX",SNM,593,593,100,98,2,0,N
FIRST ST B&TC,MURPHY-PAYNE INV,1275,1012251,"CARTHAGE, TX",SNM,592,592,100,98,0,0,N
WASHINGTON CTY BK,BLAIR HOLDS,1276,1000052,"BLAIR, NE",SNM,591,591,100,98,3,0,N
FIRSTBANK,FIRST ANTLERS BC,1277,296456,"ANTLERS, OK",SMB,590,590,100,98,9,0,N
FIRST CHATHAM BK,FCB FNCL CORP,1278,3075474,"SAVANNAH, GA",SNM,590,590,100,98,7,0,N
NORTH SALEM ST BK,NORTH SALEM ST BC,1279,947749,"NORTH SALEM, IN",SNM,589,589,100,98,8,0,N
FREEDOM BK,FREEDOM BC,1280,2858492,"HUNTINGBURG, IN",SNM,589,589,100,98,3,0,N
FIRST NB,FIRST SONORA BSHRS,1281,591366,"SONORA, TX",NAT,589,589,100,98,5,0,N
FIRST S BK,FIRST SOUTHERN BSHRS,1282,66275,"FLORENCE, AL",SNM,588,588,100,98,4,0,N
COMMERCIAL BK,COMMERCIAL NAT FC,1283,513340,"ITHACA, MI",SNM,587,587,100,98,8,0,N
FIRST NB OF GILLETTE,FIRST NAT BK OF GILLETTE HC,1284,890050,"GILLETTE, WY",NAT,587,587,100,98,2,0,N
ALL AMER BK,,1285,25357,"OKLAHOMA CITY, OK",SNM,587,587,100,98,6,0,N
BRADFORD NB,BRADFORD BANCORP,1286,720746,"GREENVILLE, IL",NAT,587,587,100,98,6,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BC,1287,2642598,"KENNEWICK, WA",SNM,587,587,100,98,4,0,N
FIRST ST B&TC,FIRST STATE BANC INC CRB PLAN,1288,489548,"CARUTHERSVILLE, MO",SMB,587,587,100,98,6,0,N
FIRST ST BK OF BLAKELY,FIRST ST BSHRS OF BLAKELY,1289,5135,"BLAKELY, GA",SNM,585,585,100,98,7,0,N
MADISON CTY BK,MADISON CTY FNCL,1290,385471,"MADISON, NE",SMB,585,585,100,98,6,0,N
1ST BK YUMA,WESTERN AZ BC,1291,3048487,"YUMA, AZ",SNM,584,584,100,98,4,0,N
FM BK,INDEPENDENT BSHRS,1292,20857,"GRANITE FALLS, MN",SNM,582,582,100,98,4,0,N
FIRST INDEPENDENCE BK,FIRST INDEP CORP,1293,254849,"DETROIT, MI",SNM,581,581,100,98,3,0,N
STILLMAN BANCCORP NA,STILLMAN BANCCORP,1294,407645,"STILLMAN VALLEY, IL",NAT,580,580,100,98,5,0,N
FIRST BK UPPER MICHIGAN,FIRST BSHRS CORP,1295,239556,"GLADSTONE, MI",SNM,580,580,100,98,8,0,N
COMMUNITY FIRST BK,BOSCOBEL BC,1296,175140,"BOSCOBEL, WI",SMB,580,580,100,98,9,0,N
RIVER VALLEY CMNTY BK,RIVER VALLEY CMNTY BC,1297,3451050,"YUBA CITY, CA",SNM,580,580,100,98,3,0,N
MIDSOUTH BK,MIDSOUTH BC,1298,929932,"DOTHAN, AL",SNM,579,579,100,98,11,0,N
CENTRAL ST BK,CENTRAL ST BC,1299,353238,"CALERA, AL",SMB,579,579,100,98,4,0,N
CNB BK INC,CNB FS,1300,944627,"BERKELEY SPRINGS, WV",SNM,578,578,100,98,7,0,N
CITIZENS BK MN,CITIZENS BC OF NEW ULM,1301,874050,"NEW ULM, MN",SNM,578,578,100,98,5,0,N
THUMB B&TC,THUMB BC INC ESOP,1302,698649,"PIGEON, MI",SMB,578,578,100,98,12,0,N
MARIES CTY BK,MARIES CTY BC,1303,441359,"VIENNA, MO",SNM,578,578,100,98,10,0,N
FARMERS & MRCH SVG BK,DUNN INV CO,1304,863746,"MANCHESTER, IA",SMB,578,578,100,98,7,0,N
INTERCREDIT BK NA,,1305,44433,"CORAL GABLES, FL",NAT,578,578,100,98,4,0,N
FLAGSHIP BK,WEST FL BK CORP,1306,3404999,"CLEARWATER, FL",SNM,577,577,100,98,5,0,N
GRAND VALLEY BK,SAGEBRUSH PTNR LLLP,1307,178851,"HEBER CITY, UT",SNM,577,577,100,98,16,0,N
FIRST SCTY B&TC,CEDAR VALLEY BSHRS,1308,894544,"CHARLES CITY, IA",SNM,576,576,100,98,10,0,N
GREENWOODS ST BK,GREENWOODS FNCL GRP,1309,576644,"LAKE MILLS, WI",SNM,576,576,100,98,8,0,N
FIRST BK,FIRST SW CORP,1310,875936,"MCCOMB, MS",SNM,575,575,100,98,15,0,N
SAVIBANK,SAVI FC,1311,3346268,"BURLINGTON, WA",SNM,575,575,100,98,9,0,N
GRAND BK,GRAND CAP CORP,1312,76854,"TULSA, OK",SMB,575,575,100,98,3,0,N
METAIRIE B&TC,MBT BSHRS,1313,55336,"METAIRIE, LA",SNM,575,575,100,98,8,0,N
NEW OMNI BK NA,CKH CAP,1314,300063,"ALHAMBRA, CA",NAT,575,575,100,98,2,0,N
CAPITAL BK,JANE AUSTIN CHAPMAN LP,1315,596156,"HOUSTON, TX",SNM,574,574,100,98,14,0,N
FIRST EAGLE BK,FIRST EAGLE BSHRS,1316,759045,"CHICAGO, IL",SMB,573,573,100,98,1,0,N
FIRST BK OF OWASSO,,1317,637554,"OWASSO, OK",SNM,573,573,100,98,2,0,N
BEACON CMNTY BK,,1318,5136959,"CHARLESTON, SC",SNM,573,573,100,98,0,0,N
MISSION VALLEY BK,MISSION VALLEY BC,1319,3039636,"SUN VALLEY, CA",SNM,572,572,100,98,1,0,N
SUSQUEHANNA CMNTY BK,SUSQUEHANNA CMNTY FNCL,1320,556011,"WEST MILTON, PA",SNM,572,572,100,98,6,0,N
BANK OF HILLSBORO NA,COUNTRY BANCORP,1321,659341,"HILLSBORO, IL",NAT,572,572,100,98,11,0,N
BANK OF TX,TALL CITY BSHRS,1322,925653,"MIDLAND, TX",SMB,571,571,100,98,2,0,N
BANK OF PRAIRIE DU SAC,PLOETZ INV LP,1323,997847,"PRAIRIE DU SAC, WI",SNM,571,571,100,98,1,0,N
NEWTEK BK NA,NEWTEKONE,1324,502111,"MIAMI, FL",NAT,568,568,100,98,1,0,N
FNBT BK,SOUTHERN NB,1325,697231,"FORT WALTON BEACH, FL",SNM,568,568,100,98,9,0,N
BRUNING BK,BRUNING BSHRS,1326,71457,"BRUNING, NE",SNM,568,568,100,98,5,0,N
FIRST ST BK,VAN DIEST INV CO,1327,561145,"WEBSTER CITY, IA",SNM,567,567,100,98,7,0,N
FIRST MT BK,FIRST NBC,1328,613156,"MISSOULA, MT",SMB,567,567,100,98,9,0,N
HOMETOWN BK OF AL,HOMETOWN BC OF AL,1329,3217331,"ONEONTA, AL",SNM,567,567,100,98,3,0,N
TEXAS HERITAGE NB,DAINGERFIELD HC,1330,824653,"DAINGERFIELD, TX",NAT,567,567,100,98,5,0,N
COMMUNITY SVGS BK,COMMUNITY FC,1331,646743,"EDGEWOOD, IA",SNM,566,566,100,98,9,0,N
FIRST CMNTY BK OF CENT AL,CENTRAL AL BSHRS,1332,3034257,"WETUMPKA, AL",SNM,566,566,100,98,7,0,N
GREENVILLE NB,GREENVILLE NAT BC,1333,295011,"GREENVILLE, OH",NAT,566,566,100,99,9,0,N
DELTA BK,CENTRAL LA CAP CORP,1334,975256,"VIDALIA, LA",SNM,566,566,100,99,5,0,N
FIRST KENTUCKY BK INC,EXCHANGE BSHRS,1335,263243,"MAYFIELD, KY",SNM,566,566,100,99,10,0,N
CONNECTICUT CMNTY BK NA,ASSOCIATED CMNTY BC,1336,2756909,"NORWALK, CT",NAT,565,565,100,99,7,0,N
GENOA BKG CO,GENBANC,1337,504311,"GENOA, OH",SMB,565,565,100,99,7,0,N
PREMIER BK,PREMIER HOLDS,1338,2539960,"ROCK VALLEY, IA",SNM,565,565,100,99,4,0,N
FARMERS T&SB,EASTER ENT,1339,543945,"SPENCER, IA",SNM,565,565,100,99,0,0,N
CAPITOL BK,CAPITOL BSHRS,1340,2339599,"MADISON, WI",SNM,565,565,100,99,13,0,N
FIRST RESOURCE BK,FIRST RESRC BC,1341,3349241,"EXTON, PA",SNM,565,565,100,99,2,0,N
EXCHANGE B&TC,EXCHANGE BSHRS CORP OF KS,1342,144052,"ATCHISON, KS",SNM,565,565,100,99,9,0,N
THREAD BK,THREAD BC,1343,841838,"ROGERSVILLE, TN",SNM,565,565,100,99,1,0,N
ARBOR BK,OAKLAND FS,1344,1872941,"NEBRASKA CITY, NE",SNM,564,564,100,99,5,0,N
STATE NB,SNB FNCL,1345,169354,"BIG SPRING, TX",NAT,564,564,100,99,2,0,N
SOUTH OTTUMWA SVG BK,CORNERSTONE FS GRP,1346,75446,"OTTUMWA, IA",SNM,564,564,100,99,5,0,N
FIRST NB CO,FIRST BSHRS,1347,513256,"LAS ANIMAS, CO",NAT,563,563,100,99,6,0,N
WELLINGTON ST BK,WSB BSHRS,1348,371362,"WELLINGTON, TX",SMB,562,562,100,99,13,0,N
HOMETOWN BK,REDWOOD FNCL,1349,788773,"REDWOOD FALLS, MN",SNM,562,562,100,99,9,0,N
FALLS CITY NB,,1350,441050,"FALLS CITY, TX",NAT,561,561,100,99,2,0,N
FIDELITY BK,FIDELITY HC,1351,9357,"EDINA, MN",SNM,561,561,100,99,0,0,N
FIRST CR BK,,1352,5069,"WEST HOLLYWOOD, CA",SNM,560,560,100,99,1,0,N
BANK OF BARTLETT,WEST TENNESSEE BSHRS,1353,225559,"BARTLETT, TN",SMB,560,560,100,99,6,0,N
ANDOVER BK,ANDOVER BC,1354,27614,"ANDOVER, OH",SMB,559,559,100,99,9,0,N
CROSS KEYS BK,BSJ BSHRS,1355,755252,"SAINT JOSEPH, LA",SNM,559,559,100,99,6,0,N
SOUTHWEST NB,REPUBLIC FC,1356,499855,"WICHITA, KS",NAT,559,559,100,99,8,0,N
FNBC B&TC,FNBC LA GRANGE,1357,608844,"LA GRANGE, IL",SNM,558,558,100,99,2,0,N
WNB FNCL NA,WNB HC,1358,220059,"WINONA, MN",NAT,558,558,100,99,6,0,N
FIRST NB,FIRST NAT BSHRS,1359,583352,"HUNTSVILLE, TX",NAT,556,556,100,99,4,0,N
OAK VIEW NB,OAK VIEW BSHRS,1360,3816190,"WARRENTON, VA",NAT,556,556,100,99,2,0,N
PREMIERBANK,FIRST AMER BSHRS,1361,907547,"FORT ATKINSON, WI",SNM,555,555,100,99,8,0,N
VARO BK NA,VARO MONEY,1362,5518023,"DRAPER, UT",NAT,555,555,100,99,0,0,N
CATSKILL HUDSON BK,CATSKILL HUDSON BC,1363,2132594,"MONTICELLO, NY",SNM,554,554,100,99,11,0,N
FIRST NB&TC,FIRST OF MCALESTER CORP,1364,830355,"MCALESTER, OK",NAT,554,554,100,99,4,0,N
TIOGA ST BK NA,TSB SVC,1365,910118,"SPENCER, NY",NAT,554,554,100,99,10,0,N
CLEAR LAKE B&TC,ARNESON BSHRS,1366,865544,"CLEAR LAKE, IA",SMB,554,554,100,99,4,0,N
CITIZENS B&TC,CITIZENS BC OF VA,1367,991621,"BLACKSTONE, VA",SMB,554,554,100,99,11,0,N
FIRST ST BK OF ST CHARLES MO,FIRST ST BSHRS,1368,345756,"SAINT CHARLES, MO",SNM,554,554,100,99,5,0,N
FNB SOUTH,FIRST BSHRS OF THE SE,1369,12030,"ALMA, GA",SNM,553,553,100,99,3,0,N
ENGLEWOOD B&TC,CREWS BKG CORP,1370,1186965,"ENGLEWOOD, FL",SNM,553,553,100,99,4,0,N
FIRST NAT CMNTY BK,FIRST CHATSWORTH BSHRS,1371,450632,"CHATSWORTH, GA",NAT,552,552,100,99,9,0,N
BANKTENNESSEE,BANKTENNESSEE BSHRS,1372,831576,"COLLIERVILLE, TN",SMB,552,552,100,99,9,0,N
MNB BK,MNB FS,1373,575759,"MCCOOK, NE",SMB,550,550,100,99,7,0,N
MIFFLINBURG B&TC,MIFFLINBURG BC,1374,779016,"MIFFLINBURG, PA",SNM,550,550,100,99,7,0,N
FARMERS BK OF WILLARDS,,1375,105026,"WILLARDS, MD",SNM,550,550,100,99,8,0,N
BANK OF MARION,SOUTHWEST VA BSHRS,1376,858528,"MARION, VA",SMB,550,550,100,99,14,0,N
FIRST NEIGH BK NA,FIRST NEIGH BSHRS ESOP,1377,413646,"TOLEDO, IL",NAT,549,549,100,99,9,0,N
HOMEBANK,BYRON B WEBB,1378,697156,"PALMYRA, MO",SNM,549,549,100,99,9,0,N
MERCER CTY ST BK,MERCER CTY ST BC,1379,866121,"SANDY LAKE, PA",SNM,549,549,100,99,10,0,N
NATIONAL BK OF MIDDLEBURY,MIDDLEBURY NAT CORP,1380,173306,"MIDDLEBURY, VT",NAT,549,549,100,99,6,0,N
ENDEAVOR BK,ENDEAVOR BC,1381,5192496,"SAN DIEGO, CA",SNM,549,549,100,99,1,0,N
COULEE BK,COULEE BSHRS,1382,457752,"LA CROSSE, WI",SNM,549,549,100,99,7,0,N
COMMUNITY BK,COMMUNITY BSHRS,1383,779360,"JOSEPH, OR",SNM,548,548,100,99,9,0,N
FIRST BK KS,OTTAWA BSHRS,1384,192558,"SALINA, KS",SNM,548,548,100,99,7,0,N
APPLE RIVER ST BK,FIRST APPLE RIVER CORP,1385,594938,"APPLE RIVER, IL",SNM,548,548,100,99,6,0,N
UNISON BK,MCINTOSH CTY BHC,1386,676151,"JAMESTOWN, ND",SNM,548,548,100,99,3,0,N
DEMOTTE ST BK,DEMOTTE BC,1387,539340,"DEMOTTE, IN",SMB,547,547,100,99,10,0,N
SAVINGS BK,SAVINGS BC,1388,578116,"CIRCLEVILLE, OH",SNM,547,547,100,99,6,0,N
PEOPLES NB OF KEWANEE,PEOPLES FNCL CORP OF IL,1389,823133,"KEWANEE, IL",NAT,546,546,100,99,9,0,N
WASHINGTON ST BK,WSB,1390,433943,"WASHINGTON, IA",SMB,546,546,100,99,4,0,N
FRIENDSHIP ST BK,FRIENDSHIP BC,1391,427241,"FRIENDSHIP, IN",SMB,546,546,100,99,7,0,N
FIRST ST BK,FIRST ST BSHRS,1392,801047,"NEW LONDON, WI",SNM,546,546,100,99,10,0,N
DOMINION BK,DOMINION BSHRS,1393,404653,"DALLAS, TX",SNM,545,545,100,99,3,0,N
FIRST UNITED B&TC,FIRST UNITED BANCORP,1394,2356091,"MADISONVILLE, KY",SNM,544,544,100,99,6,0,N
CROWN BK,,1395,2686211,"ELIZABETH, NJ",SNM,544,544,100,99,15,0,N
CROSSROADS BK,FFW CORP,1396,228279,"WABASH, IN",SNM,544,544,100,99,6,0,N
HIGHPOINT CMNTY BK,HCB FC,1397,750341,"HASTINGS, MI",SNM,543,543,100,99,5,0,N
TRUPOINT BK,MINERS & MRCH BC,1398,274829,"GRUNDY, VA",SMB,543,543,100,99,11,0,N
FIDELITY BK,CARLSON BSHRS,1399,848248,"WEST MEMPHIS, AR",SMB,543,543,100,99,3,0,N
FIRST NB OF EAST ARKANSAS,BANCSHARES OF EASTERN AR,1400,251745,"FORREST CITY, AR",NAT,542,542,100,99,14,0,N
PEOPLES B&T,PEOPLE FIRST BSHRS,1401,922344,"PANA, IL",SNM,542,542,100,99,10,0,N
TRI-COUNTY BK,TRI-COUNTY BC,1402,695349,"BROWN CITY, MI",SMB,541,541,100,99,11,0,N
PACIFIC VALLEY BK,PACIFIC VALLEY BC,1403,3293540,"SALINAS, CA",SNM,540,540,100,99,3,0,N
RANGE BK,RANGE FC,1404,355559,"MARQUETTE, MI",SNM,540,540,100,99,8,0,N
BANKNORTH,FIRST FC,1405,721350,"ARTHUR, ND",SNM,539,539,100,99,9,0,N
FIRST NB OF EAST TX,FIRST GILMER BSHRS,1406,445955,"GILMER, TX",NAT,538,538,100,99,11,0,N
BANK OF ODESSA,COUNTRY AGY & INV,1407,819453,"ODESSA, MO",SNM,537,537,100,99,3,0,N
TITAN BK NA,BMC BSHRS,1408,328357,"MINERAL WELLS, TX",NAT,537,537,100,99,0,0,N
ANDREW JOHNSON BK,ANDREW JOHNSON BSHRS,1409,361439,"GREENEVILLE, TN",SNM,537,537,100,99,7,0,N
LIBERTY NB,215 HC,1410,3140822,"SIOUX CITY, IA",NAT,536,536,100,99,8,0,N
PIERMONT BK,,1411,5342974,"NEW YORK, NY",SNM,536,536,100,99,0,0,N
FIRST RESOURCE BK,AMERI FNCL GRP,1412,3314043,"LINO LAKES, MN",SNM,535,535,100,99,5,0,N
PEOPLES B&TC,PEOPLES BANKTRUST,1413,109136,"BUFORD, GA",SNM,535,535,100,99,0,0,N
AMERICAN CMRC BK NA,AMERICAN CMRC BSHRS,1414,3272956,"BREMEN, GA",NAT,534,534,100,99,3,0,N
FIVE POINTS BK,HOMETOWN BC,1415,386450,"HASTINGS, NE",SMB,534,534,100,99,2,0,N
GRAND RIVER BK,GRAND RIVER CMRC,1416,3812147,"GRANDVILLE, MI",SMB,533,533,100,99,1,0,N
UNITED BK OF UNION,CARDINAL BC II,1417,562058,"UNION, MO",SNM,532,532,100,99,2,0,N
DEVON BK,DEVON BC,1418,347639,"CHICAGO, IL",SNM,532,532,100,99,2,0,N
AMERICAN B&TC NA,AMBANK HOLDS,1419,2733263,"DAVENPORT, IA",NAT,532,532,100,99,6,0,N
COMMUNITY BK PICKENS CTY,COMMUNITY BK OF GA,1420,2943615,"JASPER, GA",SNM,532,532,100,99,1,0,N
MILLENNIUM BK,MILLENNIUM BSHRS,1421,2820604,"OOLTEWAH, TN",SNM,531,531,100,99,8,0,N
BANK OF FRANKEWING,FRANKEWING BSHRS,1422,166531,"FRANKEWING, TN",SNM,531,531,100,99,3,0,N
POCA VALLEY BK,POCA VALLEY BSHRS,1423,851239,"WALTON, WV",SNM,531,531,100,99,7,0,N
REDWOOD CAP BK,REDWOOD CAP BC,1424,3247589,"EUREKA, CA",SNM,530,530,100,99,3,0,N
BANKVISTA,ABDO INV,1425,2849285,"SARTELL, MN",SNM,528,528,100,99,2,0,N
PEOPLES EXCH BK,GENBEACH CO,1426,129910,"WINCHESTER, KY",SNM,528,528,100,99,7,0,N
NATIONAL BK OF COXSACKIE,NBC BC,1427,234506,"COXSACKIE, NY",NAT,527,527,100,99,7,0,N
PS BK,PEOPLES LTD,1428,597313,"WYALUSING, PA",SNM,526,526,100,99,8,0,N
OCONEE ST BK,OCONEE FC,1429,573036,"WATKINSVILLE, GA",SNM,526,526,100,99,4,0,N
GUARDIAN BK,WB&T BSHRS,1430,2989006,"VALDOSTA, GA",SNM,526,526,100,99,5,0,N
