Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
US METRO BK,US METRO BC,711,3470154,"GARDEN GROVE, CA",SNM,1225,1225,100,96,8,0,N
LIBERTY NAT BK,BOE BSHRS,712,68756,"LAWTON, OK",NAT,1223,1223,100,96,8,0,N
FIELDPOINT PRIV B&TC,FIELDPOINT PRIV HOLDS,713,3664588,"GREENWICH, CT",SMB,1222,1222,100,96,3,0,N
WOOD & HUSTON BK,WOOD & HUSTON BC,714,671558,"MARSHALL, MO",SNM,1218,1218,100,96,11,0,N
PACIFIC NB,,715,577137,"MIAMI, FL",NAT,1216,1216,100,96,2,0,N
CITIZENS BK,CITCO CMNTY BSHRS,716,778738,"ELIZABETHTON, TN",SNM,1216,1216,100,96,13,0,N
WALLIS BK,WALLIS BSHRS,717,283867,"WALLIS, TX",SNM,1216,1216,100,96,13,0,N
PRIMESOUTH BK,JONES BSHRS,718,1011638,"BLACKSHEAR, GA",SNM,1215,1215,100,96,6,0,N
PARK ST BK,PARK FNCL GRP,719,286457,"DULUTH, MN",SNM,1213,1213,100,96,14,0,N
PEGASUS BK,BANCFIRST CORP,720,3465392,"DALLAS, TX",SMB,1212,1212,100,96,2,0,N
UNITED SCTY BK,UNITED SCTY BSHRS,721,1162017,"FRESNO, CA",SMB,1210,1210,100,96,12,0,N
MEADOWS BK,,722,3719648,"LAS VEGAS, NV",SNM,1210,1210,100,96,5,0,N
PLAINS CMRC BK,PLAINS CMRC FNCL,723,593052,"SIOUX FALLS, SD",SNM,1205,1205,100,96,7,0,N
CHAIN BRIDGE BK NA,CHAIN BRIDGE BC,724,3597211,"MC LEAN, VA",NAT,1205,1205,100,96,0,0,N
MONTICELLO BKG CO,MONTICELLO BSHRS,725,266945,"MONTICELLO, KY",SMB,1199,1199,100,96,20,0,N
TWO RIVERS B&TC,TWO RIVERS FNCL GRP,726,3320781,"BURLINGTON, IA",SNM,1197,1197,100,96,13,0,N
INDEPENDENCE BK,MONTANA SECURITY,727,606653,"HAVRE, MT",SNM,1196,1196,100,96,8,0,N
FIRST SOUTHERN NB,FIRST SOUTHERN BC,728,702612,"LANCASTER, KY",NAT,1194,1194,100,96,13,0,N
TEXAS SCTY BK,TEXAS SCTY BSHRS,729,3619216,"DALLAS, TX",SNM,1193,1193,100,96,4,0,N
CENTRAL NB,CENTRABANC CORP,730,428060,"WACO, TX",NAT,1187,1187,100,96,3,0,N
JEFF DAVIS B&TC,JD BSHRS,731,980531,"JENNINGS, LA",SNM,1184,1184,100,96,23,0,N
UNITED BK,UNITED BC OF AL,732,994435,"ATMORE, AL",SNM,1183,1183,100,96,20,0,N
RICHWOOD BKG CO,RICHWOOD BSHRS,733,150727,"RICHWOOD, OH",SMB,1181,1181,100,96,8,0,N
SECURITY B&TC,SECURITY BSHRS,734,118156,"PARIS, TN",SNM,1178,1178,100,96,10,0,N
COMMERCIAL & SVG BK,CSB BC,735,189129,"MILLERSBURG, OH",SMB,1178,1178,100,96,15,0,N
FIRST ST BK OF THE FL,FIRST ST BK OF THE FL KEYS HC,736,191935,"KEY WEST, FL",SNM,1177,1177,100,96,10,0,N
SYNERGY BK,SYNERGY BSHRS,737,2748502,"HOUMA, LA",SNM,1168,1168,100,96,9,0,N
UNITED BKR BK,UNITED BKR BC,738,930358,"BLOOMINGTON, MN",SMB,1167,1167,100,96,0,0,N
MAPLEMARK BK,MAPLE FNCL HOLDS,739,594451,"DALLAS, TX",SNM,1166,1166,100,96,1,0,N
FARMERS ST BK,FS BC,740,113441,"LAGRANGE, IN",SNM,1165,1165,100,96,11,0,N
DART BK,DART FC,741,47247,"MASON, MI",SNM,1163,1163,100,96,3,0,N
BENCHMARK CMNTY BK,BENCHMARK BSHRS,742,94522,"KENBRIDGE, VA",SMB,1162,1162,100,96,15,0,N
FIRST IC BK,FIRST IC CORP,743,2877840,"DORAVILLE, GA",SNM,1156,1156,100,96,9,0,N
FIRST HARRISON BK,FIRST CAPITAL INC,744,716374,"CORYDON, IN",SNM,1155,1155,100,96,17,0,N
BTC BK,BETHANY BSHRS,745,1009242,"BETHANY, MO",SNM,1153,1153,100,96,21,0,N
FIRST ST BK,FIRST ST FC,746,113740,"EASTPOINTE, MI",SMB,1150,1150,100,96,10,0,N
FIRST GEN BK,,747,3386264,"ROWLAND HEIGHTS, CA",SNM,1150,1150,100,96,4,0,N
FIRST BKR TC NA,FIRST BKR TRUSTSHARES,748,344647,"QUINCY, IL",NAT,1148,1148,100,96,8,0,N
BANK OF THE PACIFIC,PACIFIC FC,749,307679,"ABERDEEN, WA",SNM,1148,1148,100,96,16,0,N
CBI B&TC,CENTRAL BSHRS,750,830542,"MUSCATINE, IA",SMB,1145,1145,100,96,22,0,N
STATE BK OF INDIA CA,,751,779968,"LOS ANGELES, CA",SNM,1144,1144,100,96,7,0,N
BLUE SKY BK,NBC BSHRS,752,517357,"PAWHUSKA, OK",SMB,1139,1139,100,96,15,0,N
GENESEE REGIONAL BK,GREATER ROCHESTER BC,753,852704,"ROCHESTER, NY",SNM,1138,1138,100,96,2,0,N
BANK OF ID,BANK OF ID HC,754,300960,"IDAHO FALLS, ID",SNM,1138,1138,100,96,15,0,N
FIRST NB&TC OF NEWTOWN,FNB BC,755,1007417,"NEWTOWN, PA",NAT,1137,1137,100,96,15,0,N
SOLVAY BK,SOLVAY BC,756,722816,"SOLVAY, NY",SMB,1136,1136,100,96,8,0,N
FIRST NB AMES IA,AMES NAT CORP,757,820048,"AMES, IA",NAT,1136,1136,100,96,11,0,N
PEOPLES B&TC,PBT BSHRS,758,153353,"MCPHERSON, KS",SNM,1136,1136,100,96,16,0,N
SOUTHWEST MO BK,SOUTHWEST MO BC,759,760854,"CARTHAGE, MO",SNM,1135,1135,100,96,10,0,N
GREENE CTY CMRL BK,,760,3268249,"CATSKILL, NY",SNM,1135,1135,100,96,0,0,N
SIGNATURE BK,WHITE RIVER BSHRS CO,761,3350724,"FAYETTEVILLE, AR",SMB,1133,1133,100,96,8,0,N
BENCHMARK BK,QUINLAN BSHRS,762,980960,"PLANO, TX",SNM,1128,1128,100,96,6,0,N
SUMMIT ST BK,,763,561574,"SANTA ROSA, CA",SNM,1123,1123,100,96,4,0,N
PEOPLESSOUTH BK,PEOPLESSOUTH BSHRS,764,518037,"COLQUITT, GA",SNM,1118,1118,100,96,31,0,N
BAYFIRST NB,BAYFIRST FNCL CORP,765,2771694,"SAINT PETERSBURG, FL",NAT,1118,1118,100,96,10,0,N
CROGHAN COLONIAL BK,CROGHAN BSHRS,766,362717,"FREMONT, OH",SMB,1118,1118,100,96,18,0,N
BANK OF CENT FL,BANK OF CENT FL HC,767,3588312,"LAKELAND, FL",SNM,1110,1110,100,96,4,0,N
SOUTHWESTERN NB,SWNB BC,768,2625724,"HOUSTON, TX",NAT,1109,1109,100,96,7,0,N
CENTRAL BK,CENTRAL BSHRS,769,31255,"HOUSTON, TX",SMB,1109,1109,100,96,3,0,N
FIRST NB OF HUTCHINSON,FIRST KS BSHRS,770,754853,"HUTCHINSON, KS",NAT,1107,1107,100,96,7,0,N
NBKC BK,AMERI-NATIONAL CORP,771,2747587,"LEAWOOD, KS",SNM,1107,1107,100,96,3,0,N
VOLUNTEER ST BK,VOLUNTEER ST BSHRS,772,774132,"PORTLAND, TN",SNM,1103,1103,100,96,12,0,N
BANK OF WA,DIAMOND BANCORP,773,565750,"WASHINGTON, MO",SNM,1102,1102,100,96,5,0,N
FIRST OKLAHOMA BK,FIRST OK HOLD,774,75259,"JENKS, OK",SNM,1100,1100,100,96,2,0,N
COMMUNITY NB,COMMUNITY BC,775,270504,"DERBY, VT",NAT,1099,1099,100,96,11,0,N
PATRIOT BK NA,PATRIOT NAT BC,776,2236821,"STAMFORD, CT",NAT,1093,1093,100,96,8,0,N
LEGEND BK NA,LEGEND BC,777,100357,"BOWIE, TX",NAT,1093,1093,100,96,13,0,N
POINTBANK,PILOT POINT BC ESOP,778,844567,"PILOT POINT, TX",SMB,1090,1090,100,96,8,0,N
PLATTE VALLEY BK,PLATTE VALLEY FS CO,779,2465881,"SCOTTSBLUFF, NE",SMB,1088,1088,100,96,9,0,N
COMMUNITY WEST BK NA,COMMUNITY WEST BSHRS,780,1412712,"GOLETA, CA",NAT,1088,1088,100,96,6,0,N
FREEDOM BK OF VIRGINIA,FREEDOM FNCL HOLDS,781,3019982,"FAIRFAX, VA",SMB,1084,1084,100,96,4,0,N
CONSUMERS NB,CONSUMERS BC,782,477321,"MINERVA, OH",NAT,1081,1081,100,96,20,0,N
PRIORITYONE BK,PRIORITYONE CAP CORP,783,956938,"MAGEE, MS",SMB,1079,1079,100,97,16,0,N
CORE BK,DS HC,784,976552,"OMAHA, NE",SNM,1075,1075,100,97,6,0,N
SUMMIT BK,SUMMIT BK GRP,785,3243282,"EUGENE, OR",SNM,1075,1075,100,97,2,0,N
FIRST US BK,FIRST US BSHRS,786,259330,"BIRMINGHAM, AL",SNM,1073,1073,100,97,14,0,N
SOMERSET SVG BK,SR BC,787,159971,"BOUND BROOK, NJ",SNM,1073,1073,100,97,16,0,N
RIVER BK,RIVER HC,788,279842,"STODDARD, WI",SNM,1073,1073,100,97,13,0,N
UWHARRIE BK,UWHARRIE CAP CORP,789,590220,"ALBEMARLE, NC",SMB,1071,1071,100,97,9,0,N
MIDWEST BK,MIDWEST BANC HC,790,669555,"PIERCE, NE",SMB,1070,1070,100,97,9,0,N
DALLAS CAP BK NA,PARK CITIES FNCL GRP,791,384652,"DALLAS, TX",NAT,1070,1070,100,97,0,0,N
CITIZENS B&TC,CITIZENS B&T HOLD,792,3174920,"GUNTERSVILLE, AL",SNM,1069,1069,100,97,7,0,N
UNION BK CO,UNITED BSHRS,793,780218,"COLUMBUS GROVE, OH",SNM,1068,1068,100,97,18,0,N
FIRST BK OF BERNE,FIRST BERNE FC,794,312244,"BERNE, IN",SMB,1067,1067,100,97,6,0,N
BANKFIRST,NORTH CENTRAL BC,795,117458,"NORFOLK, NE",SNM,1066,1066,100,97,14,0,N
SARATOGA NB&TC,ARROW FC,796,1211371,"SARATOGA SPRINGS, NY",NAT,1062,1062,100,97,10,0,N
DEERWOOD BK,DEERWOOD BSHRS,797,314257,"WAITE PARK, MN",SNM,1060,1060,100,97,11,0,N
CITIZENS BK,CITIZENS BK HOLD,798,783844,"MUKWONAGO, WI",SNM,1059,1059,100,97,11,0,N
IOWA ST BK,VOGEL BSHRS,799,982348,"HULL, IA",SMB,1057,1057,100,97,13,0,N
HELM BK USA,,800,1414819,"MIAMI, FL",SNM,1057,1057,100,97,0,0,N
PREMIER BK,PB BSHRS,801,33259,"MAPLEWOOD, MN",SNM,1055,1055,100,97,7,0,N
CITIZENS ST BK,CSB BSHRS,802,261360,"SOMERVILLE, TX",SNM,1055,1055,100,97,6,0,N
PEOPLES BK,PEOPLES BC,803,819855,"LUBBOCK, TX",SMB,1054,1054,100,97,11,0,N
GROVE B&TC,COCONUT GROVE BSHRS,804,648130,"MIAMI, FL",SMB,1052,1052,100,97,4,0,N
COMMERCIAL B&TC,COMMERCIAL HC,805,467658,"PARIS, TN",SNM,1052,1052,100,97,8,0,N
INTERNATIONAL FNC BK,IFB BC,806,867632,"MIAMI, FL",SNM,1050,1050,100,97,1,0,Y
LIBERTY B&TC,LIBERTY FNCL SVC,807,283438,"NEW ORLEANS, LA",SNM,1049,1049,100,97,16,0,N
SKYLINE NB,SKYLINE BSHRS,808,90328,"INDEPENDENCE, VA",NAT,1046,1046,100,97,25,0,N
PACIFIC COAST BKR BK,PACIFIC COAST BKR BSHRS,809,2451240,"WALNUT CREEK, CA",SMB,1045,1045,100,97,0,0,N
FIRST NAT BKRS BK,FIRST NAT BKR BSHRS,810,734538,"BATON ROUGE, LA",NAT,1044,1044,100,97,4,0,N
ROYAL BKS OF MO,ROYAL BSHRS,811,501459,"SAINT LOUIS, MO",SNM,1044,1044,100,97,17,0,N
NORTH SIDE B&TC,,812,615217,"CINCINNATI, OH",SMB,1042,1042,100,97,8,0,N
PIONEER B&TC,BELLE FOURCHE BSHRS,813,65559,"BELLE FOURCHE, SD",SNM,1035,1035,100,97,5,0,N
KATAHDIN TC,KATAHDIN BSHRS CORP,814,327305,"PATTEN, ME",SNM,1033,1033,100,97,15,0,N
FIRST ARKANSAS B&T,FIRST ARKANSAS BSHRS,815,466240,"JACKSONVILLE, AR",SNM,1032,1032,100,97,20,0,N
FARMERS ST BK,NEIGHBOR INS AGY,816,1006148,"MARION, IA",SNM,1029,1029,100,97,7,0,N
SUPERIOR NB,KEWEENAW FC,817,245557,"HANCOCK, MI",NAT,1020,1020,100,97,9,0,N
CITIZENS BK,CITIZENS BC,818,98463,"CORVALLIS, OR",SNM,1020,1020,100,97,14,0,N
FIRST SOUTHERN BK,MIDWEST COMMUNITY BSHRS,819,382649,"MARION, IL",SNM,1018,1018,100,97,18,0,N
METRO BK,,820,1394621,"PELL CITY, AL",SNM,1016,1016,100,97,8,0,N
BANK OF PONTIAC,PONTIAC BC,821,930442,"PONTIAC, IL",SMB,1015,1015,100,97,10,0,N
FIRST NB,PINNACLE BSHRS CORP,822,979629,"ALTAVISTA, VA",NAT,1014,1014,100,97,17,0,N
MIDWEST RGNL BK,MIDWEST RGNL BC,823,691958,"CLAYTON, MO",SNM,1009,1009,100,97,6,0,N
CITIZENS NB,CITIZENS BSHRS,824,738013,"BLUFFTON, OH",NAT,1007,1007,100,97,10,0,N
CITIZENS BK,AMADOR BSHRS,825,1016857,"LAS CRUCES, NM",SNM,999,999,100,97,7,0,N
R BK,R CORP FNCL,826,3821037,"ROUND ROCK, TX",SNM,998,998,100,97,9,0,N
FIRST NB&TC,FIRST INDEPENDENT BC,827,154154,"CHICKASHA, OK",NAT,996,996,100,97,10,0,N
SOUND CMNTY BK,SOUND FNCL BC,828,429487,"SEATTLE, WA",SNM,995,995,100,97,8,0,N
FIRST ST BK NE,FIRST ST HOLD CO,829,499453,"LINCOLN, NE",SMB,993,993,100,97,16,0,N
BANK FORWARD,BANK FORWARD ESOP & TR,830,812557,"FARGO, ND",SNM,991,991,100,97,11,0,N
BENNINGTON ST BK,BERCO,831,1016259,"SALINA, KS",SNM,990,990,100,97,8,0,N
STUDIO BK,STUDIO FNCL HOLDS,832,5205819,"NASHVILLE, TN",SNM,990,990,100,97,1,0,N
SULLIVAN BK,MID-MISSOURI HC,833,436953,"SULLIVAN, MO",SNM,990,990,100,97,9,0,N
DBA FIRST BK TX,FIRST BAIRD BSHRS,834,614368,"WEATHERFORD, TX",NAT,989,989,100,97,13,0,N
MIDDLETOWN VALLEY BK,COMMUNITY HERITAGE FNCL,835,41825,"MIDDLETOWN, MD",SNM,989,989,100,97,7,0,N
1ST CAP BK,1ST CAP BC,836,3594797,"SALINAS, CA",SNM,988,988,100,97,5,0,N
DIME BK,DIMECO,837,56717,"HONESDALE, PA",SNM,988,988,100,97,8,0,N
ANSTAFF BK,FIRST NATIONAL BANCORP,838,261940,"GREEN FOREST, AR",SMB,988,988,100,97,12,0,N
CORNHUSKER BK,CORNHUSKER GROWTH CORP,839,544652,"LINCOLN, NE",SMB,987,987,100,97,9,0,N
RESOURCE BK,RESOURCE BSHRS,840,2716088,"COVINGTON, LA",SNM,986,986,100,97,10,0,N
FARMERS B&TC,FARMERS ENT,841,482156,"GREAT BEND, KS",SNM,985,985,100,97,8,0,N
FIRST BK OF AL,FIRSTBANC OF AL,842,257233,"TALLADEGA, AL",SNM,985,985,100,97,11,0,N
LEGACY NB,LEGACY BSHRS,843,3306280,"SPRINGDALE, AR",NAT,985,985,100,97,10,0,N
BOM BK,GRANT BSHRS,844,684455,"NATCHITOCHES, LA",SNM,984,984,100,97,19,0,N
PROVIDENCE BK,PB FC,845,3404506,"ROCKY MOUNT, NC",SNM,983,983,100,97,5,0,N
FIRST NB MI,FIRST NAT BC,846,3404467,"KALAMAZOO, MI",NAT,981,981,100,97,5,0,N
DAYSPRING BK,NEBRASKA BSHRS,847,151957,"GOTHENBURG, NE",SNM,980,980,100,97,7,0,N
DBA GNBANK NA,GN BSHRS,848,928056,"GIRARD, KS",NAT,980,980,100,97,14,0,N
FIRST METRO BK,FIRST METRO BC,849,1222519,"MUSCLE SHOALS, AL",SNM,979,979,100,97,10,0,N
FINANCIAL FED BK,FINANCIAL FEDCORP,850,590976,"MEMPHIS, TN",SMB,979,979,100,97,0,0,N
FIRST ST BK,FIRST ST BC,851,294023,"WINCHESTER, OH",SNM,979,979,100,97,14,0,N
EVANGELINE B&TC,EVANGELINE BSHRS,852,372538,"VILLE PLATTE, LA",SNM,978,978,100,97,9,0,N
TENNESSEE ST BK,TENNESSEE ST BSHRS,853,479839,"PIGEON FORGE, TN",SMB,978,978,100,97,16,0,N
AUBURNBANK,AUBURN NBC,854,749635,"AUBURN, AL",SMB,977,977,100,97,7,0,N
COMMUNITY BK OF THE BAY,BAY CMNTY BC,855,2483438,"OAKLAND, CA",SNM,975,975,100,97,2,0,N
FIRST BK OF THE LAKE,FBOL BSHRS,856,758851,"OSAGE BEACH, MO",SNM,973,973,100,97,0,0,N
PORT WASHINGTON ST BK,PORT BSHRS,857,937740,"PORT WASHINGTON, WI",SNM,972,972,100,97,7,0,N
FIRST RELIANCE BK,FIRST RELIANCE BSHRS,858,2839790,"FLORENCE, SC",SNM,972,972,100,97,10,0,N
KIRKPATRICK BK,AMERICAN BC OF OK,859,67151,"EDMOND, OK",SNM,971,971,100,97,7,0,N
FIRSTAR BK,FIRSTAR FNCL CORP,860,427353,"SALLISAW, OK",SNM,969,969,100,97,11,0,N
EDMONTON ST BK,EDMONTON BSHRS,861,845247,"GLASGOW, KY",SNM,968,968,100,97,17,0,N
BNC NB,BNCCORP,862,2358769,"GLENDALE, AZ",NAT,967,967,100,97,10,0,N
M1 BK,M1 BSHRS,863,666059,"CLAYTON, MO",SNM,964,964,100,97,1,0,N
ADIRONDACK BK,ADIRONDACK BC,864,101671,"UTICA, NY",SMB,964,964,100,97,18,0,N
HONESDALE NB,HONAT BC,865,465618,"HONESDALE, PA",NAT,963,963,100,97,12,0,N
SOVEREIGN BK,SOVEREIGN BC,866,396253,"SHAWNEE, OK",SMB,963,963,100,97,8,0,N
PADUCAH B&TC,PADUCAH BSHRS,867,285740,"PADUCAH, KY",SMB,962,962,100,97,6,0,N
NORTHSTAR BK,NORTHSTAR FNCL GRP,868,2958972,"BAD AXE, MI",SMB,962,962,100,97,9,0,N
FIRST NB,BASTROP BSHRS,869,18050,"BASTROP, TX",NAT,961,961,100,97,5,0,N
BANK OF THE JAMES,BANK OF THE JAMES FNCL GROUP,870,2787770,"LYNCHBURG, VA",SMB,960,960,100,97,18,0,N
HILLTOP NB,MIDLAND FC,871,1454,"CASPER, WY",NAT,959,959,100,97,5,0,N
MID AMER BK,FRIENDSHIP BSHRS,872,873259,"LINN, MO",SNM,959,959,100,97,9,0,N
CORNERSTONE NB&TC,CORNERSTONE BC,873,2929392,"PALATINE, IL",NAT,958,958,100,97,4,0,N
FARMERS NB OF DANVILLE,BOYLE BANCORP,874,785147,"DANVILLE, KY",NAT,958,958,100,97,11,0,N
CITIZENS BK,CITIZENS BSHRS CORP,875,898627,"OLANTA, SC",SNM,958,958,100,97,24,0,N
FARMERS BK FRANKFORT IN,FARMERS BC FRANKFORT IN,876,423449,"FRANKFORT, IN",SNM,954,954,100,97,10,0,N
WEST MI CMNTY BK,NORTHSTAR FNCL GRP,877,715340,"HUDSONVILLE, MI",SMB,954,954,100,97,7,0,N
TRUXTON TC,TRUXTON CORP,878,3290240,"NASHVILLE, TN",SMB,954,954,100,97,0,0,N
BANK OF WI DELLS,DELLS BSHRS,879,894348,"WISCONSIN DELLS, WI",SNM,953,953,100,97,2,0,N
AMERICAN ST BK,STEELE BSHRS,880,262358,"ARP, TX",SMB,953,953,100,97,12,0,N
JACKSON COUNTY BK,BANCORP OF SOUTHERN IN,881,884442,"SEYMOUR, IN",SNM,953,953,100,97,12,0,N
AMERICAN CMNTY B&T,AMERICAN CMNTY FNCL,882,2869162,"WOODSTOCK, IL",SNM,952,952,100,97,3,0,N
CLEAR MNT BK,STATE BC,883,886624,"BRUCETON MILLS, WV",SMB,952,952,100,97,10,0,N
PARKSIDE FNCL B&TC,PARKSIDE FNCL,884,3688043,"CLAYTON, MO",SNM,951,951,100,97,0,0,N
SAINT LOUIS BK,ST LOUIS BSHRS,885,3354599,"SAINT LOUIS, MO",SNM,950,950,100,97,1,0,N
MODERN BK NA,MODERN BK MGMT LLC,886,2398701,"NEW YORK, NY",NAT,948,948,100,97,0,0,Y
WEST AL B&TC,WEST AL CAP CORP,887,501132,"REFORM, AL",SNM,946,946,100,97,14,0,N
ACCESS BK,3MV BC,888,3614837,"OMAHA, NE",SNM,945,945,100,97,7,0,N
UNITED BK MI,UNITED BK FC,889,150044,"GRAND RAPIDS, MI",SNM,944,944,100,97,12,0,N
PEOPLES BK,PEOPLES BC,890,998844,"ROCK VALLEY, IA",SNM,943,943,100,97,9,0,N
VISION BK,VISION BSHRS,891,241157,"ADA, OK",SMB,942,942,100,97,9,0,N
NEBRASKALAND BK,NEBRASKALAND FS,892,2667957,"NORTH PLATTE, NE",SMB,940,940,100,97,5,0,N
FIRST NB OF BEMIDJI,FIRST NB BEMIDJI ESOP & TR,893,363657,"BEMIDJI, MN",NAT,939,939,100,97,3,0,N
FIRST NB OF WATERLOO,FIRST WATERLOO BSHRS,894,145545,"WATERLOO, IL",NAT,939,939,100,97,15,0,N
INTERNATIONAL BK OF CHICAGO,IBC BC,895,2006024,"CHICAGO, IL",SNM,939,939,100,97,5,0,N
BORDER BK,BORDER BSHRS,896,977951,"FARGO, ND",SNM,937,937,100,97,10,0,N
FIRSTIER BK,FIRSTIER II BC,897,536554,"KIMBALL, NE",SNM,937,937,100,97,9,0,N
COASTAL CAROLINA NB,COASTAL CAROLINA BSHRS,898,3821822,"MYRTLE BEACH, SC",NAT,936,936,100,97,7,0,N
LEAD BK,LUNA PARENT,899,893855,"KANSAS CITY, MO",SNM,935,935,100,97,1,0,N
BANK OF LABOR,INTERNATIONAL BHOOD BOILERMKRS,900,246657,"LENEXA, KS",SNM,931,931,100,97,5,0,N
NANO BANC,NANO FNCL HOLDS,901,3635029,"IRVINE, CA",SMB,925,925,100,97,1,0,N
BRANNEN BK,BRANNEN BK OF FL,902,760331,"INVERNESS, FL",SNM,923,923,100,97,11,0,N
TOLLESON PRIV BK,TOLLESON WEALTH MGMT,903,3166699,"DALLAS, TX",SNM,922,922,100,97,0,0,N
STIFEL TC NA,STIFEL FNCL CORP,904,2713920,"SAINT LOUIS, MO",NAT,921,921,100,97,0,0,N
NEWFIRST NB,NEWFIRST FNCL GROUP,905,938859,"EL CAMPO, TX",NAT,920,920,100,97,8,0,N
FALCON NB,CENTRA VENTURES,906,3184228,"FOLEY, MN",NAT,919,919,100,97,5,0,N
STURGIS B&TC,STURGIS BC,907,366078,"STURGIS, MI",SNM,919,919,100,97,17,0,N
AMERICAN BK,AMERICAN BK INC,908,2580243,"ALLENTOWN, PA",SMB,919,919,100,97,0,0,N
GBANK,GBANK FNCL HOLDS,909,3636446,"LAS VEGAS, NV",SNM,917,917,100,97,1,0,N
FARMERS & MRCH BK,F&M FC,910,348720,"GRANITE QUARRY, NC",SNM,917,917,100,97,11,0,N
FIRST NORTHERN B&TC,PALM BC,911,186717,"PALMERTON, PA",SMB,916,916,100,97,10,0,N
CONVERSE CTY BK,CONVERSE CTY CAP CORP,912,72258,"DOUGLAS, WY",SNM,916,916,100,97,2,0,N
MID-MISSOURI BK,MID-MO BSHRS,913,950141,"SPRINGFIELD, MO",SNM,916,916,100,97,13,0,N
FIRST NB,FIRST GRANBURY BC,914,329952,"GRANBURY, TX",NAT,915,915,100,97,7,0,N
GRAND SVG BK,GRAND BC,915,732178,"GROVE, OK",SNM,914,914,100,97,11,0,N
HOMETOWN BK NA,HOMETOWN BSHRS,916,393953,"GALVESTON, TX",NAT,913,913,100,97,6,0,N
BELMONT B&TC,BELMONT FNCL GRP,917,3391718,"CHICAGO, IL",SNM,913,913,100,97,3,0,N
UNIVERSITY BK,UNIVERSITY BC,918,137652,"ANN ARBOR, MI",SNM,910,910,100,97,0,0,N
UNITED S BK,UNISOUTH,919,327435,"UMATILLA, FL",SNM,907,907,100,97,13,0,N
FIRST PALMETTO BK,FIRST PALMETTO FC,920,586072,"CAMDEN, SC",SNM,907,907,100,97,21,0,N
TRAILWEST BK,BITTERROOT HC,921,615954,"LOLO, MT",SNM,907,907,100,97,15,0,N
PEOPLES ST BK,PEOPLES BC,922,262844,"PRAIRIE DU CHIEN, WI",SNM,907,907,100,97,20,0,N
FIRST NB,INDUSTRY BSHRS,923,342362,"SHINER, TX",NAT,905,905,100,97,4,0,N
HCN BK,HEMET BC,924,183668,"RIVERSIDE, CA",SNM,904,904,100,97,5,0,N
CIERA BK,FIRST GRAHAM BC,925,327855,"GRAHAM, TX",SMB,901,901,100,97,7,0,N
NBC OKLAHOMA,NBC CORP OF OKLAHOMA,926,39756,"OKLAHOMA CITY, OK",SNM,899,899,100,97,5,0,N
BANK OF FAYETTE CTY,MOSCOW BSHRS,927,466754,"PIPERTON, TN",SMB,897,897,100,97,11,0,N
GENERATIONS BK,HARRELL BSHRS,928,329345,"ROGERS, AR",SNM,896,896,100,97,10,0,N
ATLANTIC CMNTY BKR BK,ATLANTIC CMNTY BSHRS,929,959715,"CAMP HILL, PA",SMB,895,895,100,97,2,0,N
JONESTOWN B&TC,JBT BC,930,653611,"JONESTOWN, PA",SNM,895,895,100,97,12,0,N
ALLIANCE BK CENT TX,ABCT HOLD,931,601658,"WOODWAY, TX",SNM,891,891,100,97,5,0,N
CIBM BK,CIB MARINE BSHRS,932,340742,"CHAMPAIGN, IL",SNM,891,891,100,97,8,0,N
NEWFIELD NB,NEWFIELD BC,933,632410,"NEWFIELD, NJ",NAT,890,890,100,97,10,0,N
FIRST ST BK,FIRST ST CORP,934,924236,"WAYNESBORO, MS",SNM,889,889,100,97,13,0,N
BANK OF COMMERCE,COMMERCE BC,935,99442,"GREENWOOD, MS",SNM,888,888,100,97,8,0,N
SECURITY FNCL BK,SECURITY FS CORP,936,450959,"DURAND, WI",SMB,886,886,100,97,7,0,N
C3BANK NA,C3 BC,937,754068,"ENCINITAS, CA",NAT,885,885,100,97,3,0,N
BANK OF THE ORIENT,ORIENT BC,938,777366,"SAN FRANCISCO, CA",SMB,885,885,100,97,5,1,N
SANIBEL CAPTIVA CMNTY BK,,939,3122994,"SANIBEL, FL",SNM,884,884,100,97,7,0,N
AMERICAN BK OF FREEDOM,EVERGREEN BSHRS,940,568359,"WELLSVILLE, MO",SNM,881,881,100,97,8,0,N
INDUSTRY ST BK,INDUSTRY BSHRS,941,733054,"INDUSTRY, TX",SNM,880,880,100,97,3,0,N
ROUND TOP ST BK,ROUND TOP BSHRS,942,665865,"ROUND TOP, TX",SNM,880,880,100,97,6,0,N
UNITED PRAIRIE BK,FARMERS ST CORP,943,712059,"MOUNTAIN LAKE, MN",SNM,879,879,100,97,9,0,N
SECURITY ST BK,BRISCOE RANCH,944,839068,"PEARSALL, TX",SNM,878,878,100,97,6,0,N
UNITED B&TC,UBT BSHRS,945,990352,"MARYSVILLE, KS",SMB,875,875,100,97,15,0,N
GREENFIELD BKG CO,GREENFIELD BSHRS,946,592644,"GREENFIELD, IN",SNM,873,873,100,97,6,0,N
HNB NB,R DEAN PHILLIPS BK TR,947,908553,"HANNIBAL, MO",NAT,872,872,100,97,14,0,N
CAPITAL CMNTY BK,CAPITAL CMNTY BC,948,2068107,"PROVO, UT",SNM,871,871,100,97,5,0,N
