Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
JEFF DAVIS B&TC,JD BSHRS,709,980531,"JENNINGS, LA",SNM,1209,1209,100,96,23,0,N
GREENE CTY CMRL BK,,710,3268249,"CATSKILL, NY",SNM,1209,1209,100,96,0,0,N
NORTHWEST BK,GWY LLC,711,3678857,"BOISE, ID",SNM,1206,1206,100,96,4,0,N
INLAND B&TC,INLAND BC,712,189745,"OAK BROOK, IL",SNM,1205,1205,100,96,10,0,N
CITY FIRST BK NA,CITY FIRST ENT,713,2697963,"WASHINGTON, DC",NAT,1205,1205,100,96,3,0,N
LINKBANK,LINKBANCORP,714,557317,"CAMP HILL, PA",SNM,1204,1204,100,96,9,0,N
FRONTIER BK,FRONTIER MGMT LLC,715,33857,"OMAHA, NE",SNM,1198,1198,100,96,6,0,N
SIGNATURE BK NA,SIGNATURE BC,716,3076604,"TOLEDO, OH",NAT,1196,1196,100,96,1,0,N
COUNTY NB,CNB CMNTY BC,717,682143,"HILLSDALE, MI",NAT,1194,1194,100,96,13,0,N
BANK OF BIRD-IN-HAND,,718,4536084,"BIRD IN HAND, PA",SNM,1193,1193,100,96,4,0,N
COMMUNITY NAT B&T TX,COMMUNITY BK HOLD TX,719,738769,"CORSICANA, TX",NAT,1193,1193,100,96,12,0,N
MAPLEMARK BK,MAPLE FNCL HOLDS,720,594451,"DALLAS, TX",SNM,1191,1191,100,96,1,0,N
CENTRAL NB,CENTRABANC CORP,721,428060,"WACO, TX",NAT,1191,1191,100,96,3,0,N
UNITED BKR BK,UNITED BKR BC,722,930358,"BLOOMINGTON, MN",SMB,1189,1189,100,96,0,0,N
TEXAS SCTY BK,TEXAS SCTY BSHRS,723,3619216,"DALLAS, TX",SNM,1184,1184,100,96,4,0,N
RELYANCE BK,JEFFERSON BSHRS,724,49241,"WHITE HALL, AR",SMB,1184,1184,100,96,19,0,N
INDEPENDENCE BK,MONTANA SECURITY,725,606653,"HAVRE, MT",SNM,1181,1181,100,96,7,0,N
UNITED TX BK,UTB FHC,726,726953,"DALLAS, TX",SMB,1181,1181,100,96,1,0,N
DBA TAB BANK,TAB BK HOLDS,727,2736219,"OGDEN, UT",SNM,1180,1180,100,96,0,0,N
DOGWOOD ST BK,,728,3047659,"RALEIGH, NC",SNM,1175,1175,100,96,6,0,N
PACIFIC NB,,729,577137,"MIAMI, FL",NAT,1171,1171,100,96,2,0,N
FARMERS ST BK,FS BC,730,113441,"LAGRANGE, IN",SNM,1168,1168,100,96,11,0,N
PRIMESOUTH BK,JONES BSHRS,731,1011638,"BLACKSHEAR, GA",SNM,1168,1168,100,96,6,0,N
COMMUNITY WEST BK NA,COMMUNITY WEST BSHRS,732,1412712,"GOLETA, CA",NAT,1167,1167,100,96,6,0,N
MONTICELLO BKG CO,MONTICELLO BSHRS,733,266945,"MONTICELLO, KY",SMB,1164,1164,100,96,20,0,N
AMERICAN ST BK,STEELE BSHRS,734,262358,"ARP, TX",SMB,1161,1161,100,96,12,0,N
WALLIS BK,WALLIS BSHRS,735,283867,"WALLIS, TX",SNM,1158,1158,100,96,13,0,N
YELLOWSTONE BK,YELLOWSTONE HC,736,680457,"LAUREL, MT",SMB,1154,1154,100,96,9,0,N
GENESEE REGIONAL BK,GREATER ROCHESTER BC,737,852704,"ROCHESTER, NY",SNM,1151,1151,100,96,2,0,N
SUMMIT ST BK,,738,561574,"SANTA ROSA, CA",SNM,1150,1150,100,96,4,0,N
MEADOWS BK,,739,3719648,"LAS VEGAS, NV",SNM,1150,1150,100,96,5,0,N
SOLERA NB,SOLERA NAT BC,740,3397233,"LAKEWOOD, CO",NAT,1150,1150,100,96,0,0,N
WEST GATE BK,WEST GATE BSHRS,741,207050,"LINCOLN, NE",SNM,1148,1148,100,96,10,0,N
FIRST NB AMES IA,AMES NAT CORP,742,820048,"AMES, IA",NAT,1145,1145,100,96,11,0,N
RICHWOOD BKG CO,RICHWOOD BSHRS,743,150727,"RICHWOOD, OH",SMB,1145,1145,100,96,8,0,N
COMMERCIAL & SVG BK,CSB BC,744,189129,"MILLERSBURG, OH",SMB,1143,1143,100,96,15,0,N
COMMERCEWEST BK,CW BC,745,3052813,"IRVINE, CA",SMB,1138,1138,100,96,0,0,N
US METRO BK,US METRO BC,746,3470154,"GARDEN GROVE, CA",SNM,1137,1137,100,96,6,0,N
CBI B&TC,CENTRAL BSHRS,747,830542,"MUSCATINE, IA",SMB,1135,1135,100,96,16,0,N
LIBERTY NAT BK,BOE BSHRS,748,68756,"LAWTON, OK",NAT,1135,1135,100,96,8,0,N
BENCHMARK CMNTY BK,BENCHMARK BSHRS,749,94522,"KENBRIDGE, VA",SMB,1130,1130,100,96,15,0,N
FIRST HARRISON BK,FIRST CAPITAL INC,750,716374,"CORYDON, IN",SNM,1130,1130,100,96,17,0,N
DALLAS CAP BK NA,PARK CITIES FNCL GRP,751,384652,"DALLAS, TX",NAT,1121,1121,100,96,0,0,N
PLAINS CMRC BK,PLAINS CMRC FNCL,752,593052,"SIOUX FALLS, SD",SNM,1120,1120,100,96,8,0,N
HELM BK USA,,753,1414819,"MIAMI, FL",SNM,1120,1120,100,96,0,0,N
GROVE B&TC,COCONUT GROVE BSHRS,754,648130,"MIAMI, FL",SMB,1116,1116,100,96,4,0,N
BENCHMARK BK,QUINLAN BSHRS,755,980960,"PLANO, TX",SNM,1116,1116,100,96,6,0,N
CROGHAN COLONIAL BK,CROGHAN BSHRS,756,362717,"FREMONT, OH",SMB,1115,1115,100,96,18,0,N
UNION BK CO,UNITED BSHRS,757,780218,"COLUMBUS GROVE, OH",SNM,1115,1115,100,96,18,0,N
UNITED BK,UNITED BC OF AL,758,994435,"ATMORE, AL",SNM,1115,1115,100,96,20,0,N
SOLVAY BK,SOLVAY BC,759,722816,"SOLVAY, NY",SMB,1113,1113,100,96,8,0,N
FIRST BKR TC NA,FIRST BKR TRUSTSHARES,760,344647,"QUINCY, IL",NAT,1109,1109,100,96,8,0,N
1ST FNCL BK USA,,761,526452,"DAKOTA DUNES, SD",SNM,1103,1103,100,96,1,0,N
WOOD & HUSTON BK,WOOD & HUSTON BC,762,671558,"MARSHALL, MO",SNM,1101,1101,100,96,11,0,N
PATRIOT BK NA,PATRIOT NAT BC,763,2236821,"STAMFORD, CT",NAT,1100,1100,100,96,8,0,N
NBKC BK,AMERI-NATIONAL CORP,764,2747587,"LEAWOOD, KS",SNM,1096,1096,100,97,3,0,N
SOUTHWEST MO BK,SOUTHWEST MO BC,765,760854,"CARTHAGE, MO",SNM,1092,1092,100,97,10,0,N
OLD DOMINION NA,ODNB FC,766,3610718,"NORTH GARDEN, VA",NAT,1080,1080,100,97,3,0,N
SIGNATURE BK,WHITE RIVER BSHRS CO,767,3350724,"FAYETTEVILLE, AR",SMB,1079,1079,100,97,8,0,N
SUMMIT BK,SUMMIT BK GRP,768,3243282,"EUGENE, OR",SNM,1076,1076,100,97,2,0,N
STATE BK OF INDIA CA,,769,779968,"LOS ANGELES, CA",SNM,1075,1075,100,97,7,0,N
BANK OF CENT FL,BANK OF CENT FL HC,770,3588312,"LAKELAND, FL",SNM,1074,1074,100,97,4,0,N
LIBERTY B&TC,LIBERTY FNCL SVC,771,283438,"NEW ORLEANS, LA",SNM,1072,1072,100,97,16,0,N
BAYFIRST NB,BAYFIRST FNCL CORP,772,2771694,"ST. PETERSBURG, FL",NAT,1070,1070,100,97,8,0,N
SECURITY B&TC,SECURITY BSHRS,773,118156,"PARIS, TN",SNM,1065,1065,100,97,10,0,N
RIVER BK,RIVER HC,774,279842,"STODDARD, WI",SNM,1065,1065,100,97,13,0,N
FIRST IC BK,FIRST IC CORP,775,2877840,"DORAVILLE, GA",SNM,1065,1065,100,97,9,0,N
BANK OF WA,DIAMOND BANCORP,776,565750,"WASHINGTON, MO",SNM,1063,1063,100,97,5,0,N
PEOPLESSOUTH BK,PEOPLESSOUTH BSHRS,777,518037,"COLQUITT, GA",SNM,1062,1062,100,97,30,0,N
ELKHORN VALLEY B&TC,FEO INV,778,439356,"NORFOLK, NE",SNM,1052,1052,100,97,8,0,N
COMMERCIAL B&TC,COMMERCIAL HC,779,467658,"PARIS, TN",SNM,1052,1052,100,97,8,0,N
SULLIVAN BK,MID-MISSOURI HC,780,436953,"SULLIVAN, MO",SNM,1051,1051,100,97,9,0,N
CONSUMERS NB,CONSUMERS BC,781,477321,"MINERVA, OH",NAT,1049,1049,100,97,20,0,N
CHAIN BRIDGE BK NA,CHAIN BRIDGE BC,782,3597211,"MC LEAN, VA",NAT,1049,1049,100,97,0,0,N
DEERWOOD BK,DEERWOOD BSHRS,783,314257,"WAITE PARK, MN",SNM,1049,1049,100,97,11,0,N
FIRST OKLAHOMA BK,FIRST OK HOLD,784,75259,"JENKS, OK",SNM,1047,1047,100,97,2,0,N
VOLUNTEER ST BK,VOLUNTEER ST BSHRS,785,774132,"PORTLAND, TN",SNM,1047,1047,100,97,12,0,N
UWHARRIE BK,UWHARRIE CAP CORP,786,590220,"ALBEMARLE, NC",SMB,1043,1043,100,97,9,0,N
FARMERS ST BK,NEIGHBOR INS AGY,787,1006148,"MARION, IA",SNM,1042,1042,100,97,7,0,N
SUPERIOR NB,KEWEENAW FC,788,245557,"HANCOCK, MI",NAT,1042,1042,100,97,9,0,N
CENTRAL BK,CENTRAL BSHRS,789,31255,"HOUSTON, TX",SMB,1040,1040,100,97,3,0,N
CORE BK,DS HC,790,976552,"OMAHA, NE",SNM,1035,1035,100,97,6,0,N
PEOPLES B&TC,PBT BSHRS,791,153353,"MCPHERSON, KS",SNM,1035,1035,100,97,15,0,N
FIRST BK OF BERNE,FIRST BERNE FC,792,312244,"BERNE, IN",SMB,1035,1035,100,97,6,0,N
PREMIER BK,PB BSHRS,793,33259,"MAPLEWOOD, MN",SNM,1032,1032,100,97,7,0,N
PRIORITYONE BK,PRIORITYONE CAP CORP,794,956938,"MAGEE, MS",SMB,1031,1031,100,97,14,0,N
COMMUNITY NB,COMMUNITY BC,795,270504,"DERBY, VT",NAT,1030,1030,100,97,11,0,N
PEOPLES BK,PEOPLES BC,796,819855,"LUBBOCK, TX",SMB,1029,1029,100,97,11,0,N
KIRKPATRICK BK,AMERICAN BC OF OK,797,67151,"EDMOND, OK",SNM,1027,1027,100,97,7,0,N
FIRST US BK,FIRST US BSHRS,798,259330,"BIRMINGHAM, AL",SNM,1027,1027,100,97,14,0,N
CITIZENS BK,AMADOR BSHRS,799,1016857,"LAS CRUCES, NM",SNM,1025,1025,100,97,7,0,N
CITIZENS ST BK,CSB BSHRS,800,261360,"SOMERVILLE, TX",SNM,1022,1022,100,97,6,0,N
FIRST ST BK,NEBRASKA BSHRS,801,151957,"GOTHENBURG, NE",SNM,1021,1021,100,97,6,0,N
BTC BK,BETHANY BSHRS,802,1009242,"BETHANY, MO",SNM,1021,1021,100,97,21,0,N
CITIZENS B&TC,CITIZENS B&T HOLD,803,3174920,"GUNTERSVILLE, AL",SNM,1019,1019,100,97,7,0,N
SKYLINE NB,SKYLINE BSHRS,804,90328,"INDEPENDENCE, VA",NAT,1019,1019,100,97,23,0,N
DBA FIRST BK TX,FIRST BAIRD BSHRS,805,614368,"WEATHERFORD, TX",NAT,1018,1018,100,97,13,0,N
AUBURNBANK,AUBURN NBC,806,749635,"AUBURN, AL",SMB,1017,1017,100,97,7,0,N
FIRST SOUTHERN BK,MIDWEST COMMUNITY BSHRS,807,382649,"MARION, IL",SNM,1017,1017,100,97,18,0,N
METRO BK,,808,1394621,"PELL CITY, AL",SNM,1015,1015,100,97,8,0,N
FREEDOM BK OF VIRGINIA,FREEDOM FNCL HOLDS,809,3019982,"FAIRFAX, VA",SMB,1014,1014,100,97,4,0,N
BANKFIRST,NORTH CENTRAL BC,810,117458,"NORFOLK, NE",SNM,1014,1014,100,97,14,0,N
ROYAL BKS OF MO,ROYAL BSHRS,811,501459,"SAINT LOUIS, MO",SNM,1012,1012,100,97,17,0,N
COMMUNITY BK OF THE BAY,BAY CMNTY BC,812,2483438,"OAKLAND, CA",SNM,1009,1009,100,97,2,0,N
CITIZENS BK,CITIZENS BK HOLD,813,783844,"MUKWONAGO, WI",SNM,1007,1007,100,97,11,0,N
FIRST NB&TC,FIRST INDEPENDENT BC,814,154154,"CHICKASHA, OK",NAT,1006,1006,100,97,10,0,N
SOUND CMNTY BK,SOUND FNCL BC,815,429487,"SEATTLE, WA",SNM,1004,1004,100,97,8,0,N
TENNESSEE ST BK,TENNESSEE ST BSHRS,816,479839,"PIGEON FORGE, TN",SMB,1003,1003,100,97,16,0,N
FARMERS B&TC,FARMERS ENT,817,482156,"GREAT BEND, KS",SNM,1001,1001,100,97,8,0,N
FIRST ARKANSAS B&T,FIRST ARKANSAS BSHRS,818,466240,"JACKSONVILLE, AR",SNM,1000,1000,100,97,20,0,N
PARKSIDE FNCL B&TC,PARKSIDE FNCL,819,3688043,"CLAYTON, MO",SNM,999,999,100,97,0,0,N
BENNINGTON ST BK,BERCO,820,1016259,"SALINA, KS",SNM,998,998,100,97,8,0,N
FIRST RELIANCE BK,FIRST RELIANCE BSHRS,821,2839790,"FLORENCE, SC",SNM,998,998,100,97,10,0,N
MALVERN BK NA,MALVERN BC,822,676478,"PAOLI, PA",NAT,996,996,100,97,8,0,N
FIRST ST BK NE,FIRST ST HOLD CO,823,499453,"LINCOLN, NE",SMB,996,996,100,97,16,0,N
FIRST NB OF HUTCHINSON,FIRST KS BSHRS,824,754853,"HUTCHINSON, KS",NAT,994,994,100,97,7,0,N
BANK OF ID,BANK OF ID HC,825,300960,"IDAHO FALLS, ID",SNM,992,992,100,97,15,0,N
FIRST NB,PINNACLE BSHRS CORP,826,979629,"ALTAVISTA, VA",NAT,992,992,100,97,17,0,N
CITIZENS BK,CITIZENS BSHRS CORP,827,898627,"OLANTA, SC",SNM,991,991,100,97,24,0,N
R BK,R CORP FNCL,828,3821037,"ROUND ROCK, TX",SNM,990,990,100,97,9,0,N
LEGEND BK NA,LEGEND BC,829,100357,"BOWIE, TX",NAT,986,986,100,97,13,0,N
BLUE SKY BK,NBC BSHRS,830,517357,"PAWHUSKA, OK",SMB,985,985,100,97,14,0,N
PEOPLES BK,PEOPLES FC,831,870539,"BILOXI, MS",SNM,985,985,100,97,17,0,N
MIDWEST BK,MIDWEST BANC HC,832,669555,"PIERCE, NE",SMB,984,984,100,97,9,0,N
ADIRONDACK BK,ADIRONDACK BC,833,101671,"UTICA, NY",SMB,983,983,100,97,18,0,N
ANSTAFF BK,FIRST NATIONAL BANCORP,834,261940,"GREEN FOREST, AR",SNM,981,981,100,97,12,0,N
KATAHDIN TC,KATAHDIN BSHRS CORP,835,327305,"PATTEN, ME",SNM,981,981,100,97,15,0,N
HILLTOP NB,MIDLAND FC,836,1454,"CASPER, WY",NAT,980,980,100,97,5,0,N
RESOURCE BK,RESOURCE BSHRS,837,2716088,"COVINGTON, LA",SNM,979,979,100,97,10,0,N
FARMERS & MRCH BK,F&M FC,838,348720,"GRANITE QUARRY, NC",SNM,979,979,100,97,11,0,N
BANK OF WI DELLS,DELLS BSHRS,839,894348,"WISCONSIN DELLS, WI",SNM,978,978,100,97,2,0,N
IOWA ST BK,VOGEL BSHRS,840,982348,"HULL, IA",SMB,976,976,100,97,12,0,N
PLATTE VALLEY BK,PLATTE VALLEY FS CO,841,2465881,"SCOTTSBLUFF, NE",SMB,976,976,100,97,9,0,N
FIRST NB OF BEMIDJI,FIRST NB BEMIDJI ESOP & TR,842,363657,"BEMIDJI, MN",NAT,974,974,100,97,3,0,N
DART BK,DART FC,843,47247,"MASON, MI",SNM,974,974,100,97,3,0,N
INTERNATIONAL FNC BK,IFB BC,844,867632,"MIAMI, FL",SNM,973,973,100,97,1,0,Y
LEAD BK,LUNA PARENT,845,893855,"KANSAS CITY, MO",SNM,972,972,100,97,1,0,N
CITIZENS NB,CITIZENS BSHRS,846,738013,"BLUFFTON, OH",NAT,971,971,100,97,10,0,N
FIRST NB,BASTROP BSHRS,847,18050,"BASTROP, TX",NAT,970,970,100,97,5,0,N
SOUTHWESTERN NB,SWNB BC,848,2625724,"HOUSTON, TX",NAT,970,970,100,97,7,0,N
NORTH SIDE B&TC,,849,615217,"CINCINNATI, OH",SMB,962,962,100,97,8,0,N
DIME BK,DIMECO,850,56717,"HONESDALE, PA",SNM,962,962,100,97,8,0,N
PIONEER B&TC,BELLE FOURCHE BSHRS,851,65559,"BELLE FOURCHE, SD",SNM,962,962,100,97,5,0,N
FIRST BK OF AL,FIRSTBANC OF AL,852,257233,"TALLADEGA, AL",SNM,960,960,100,97,11,0,N
CORNERSTONE NB&TC,CORNERSTONE BC,853,2929392,"PALATINE, IL",NAT,957,957,100,97,4,0,N
DBA GNBANK NA,GN BSHRS,854,928056,"GIRARD, KS",NAT,957,957,100,97,15,0,N
UNITED BK MI,UNITED BK FC,855,150044,"GRAND RAPIDS, MI",SNM,957,957,100,97,11,0,N
FIRST ST BK,FIRST ST FC,856,113740,"EASTPOINTE, MI",SMB,957,957,100,97,10,0,N
POINTBANK,PILOT POINT BC ESOP,857,844567,"PILOT POINT, TX",SMB,955,955,100,97,8,0,N
1ST CAP BK,1ST CAP BC,858,3594797,"SALINAS, CA",SNM,954,954,100,97,4,0,N
FIRSTAR BK,FIRSTAR FNCL CORP,859,427353,"SALLISAW, OK",SNM,953,953,100,97,9,0,N
FIRST COLUMBIA B&TC,CCFNB BC,860,881012,"BLOOMSBURG, PA",SNM,951,951,100,97,11,0,N
FIRST NB MI,FIRST NAT BC,861,3404467,"KALAMAZOO, MI",NAT,950,950,100,97,5,0,N
NANO BANC,NANO FNCL HOLDS,862,3635029,"IRVINE, CA",SMB,948,948,100,97,1,0,N
FIRST NB OF S MIAMI,FIRST MIAMI BC,863,794336,"MIAMI, FL",NAT,944,944,100,97,2,0,N
ACCESS BK,3MV BC,864,3614837,"OMAHA, NE",SNM,943,943,100,97,7,0,N
CITIZENS BK,CITIZENS BC,865,98463,"CORVALLIS, OR",SNM,943,943,100,97,14,0,N
BANK OF PONTIAC,PONTIAC BC,866,930442,"PONTIAC, IL",SMB,942,942,100,97,10,0,N
TWO RIVERS B&TC,TWO RIVERS FNCL GRP,867,3320781,"BURLINGTON, IA",SNM,942,942,100,97,11,0,N
HCN BK,HEMET BC,868,183668,"RIVERSIDE, CA",SNM,942,942,100,97,5,0,N
LEGACY NB,LEGACY BSHRS,869,3306280,"SPRINGDALE, AR",NAT,941,941,100,97,9,0,N
MIDWEST RGNL BK,MIDWEST RGNL BC,870,691958,"CLAYTON, MO",SNM,939,939,100,97,6,0,N
BANK OF THE JAMES,BANK OF THE JAMES FNCL GROUP,871,2787770,"LYNCHBURG, VA",SMB,938,938,100,97,18,0,N
HONESDALE NB,HONAT BC,872,465618,"HONESDALE, PA",NAT,937,937,100,97,12,0,N
MIDDLETOWN VALLEY BK,COMMUNITY HERITAGE FNCL,873,41825,"MIDDLETOWN, MD",SNM,937,937,100,97,7,0,N
FIRST NB,INDUSTRY BSHRS,874,342362,"SHINER, TX",NAT,932,932,100,97,4,0,N
CORNHUSKER BK,CORNHUSKER GROWTH CORP,875,544652,"LINCOLN, NE",SMB,931,931,100,97,9,0,N
EVANGELINE B&TC,EVANGELINE BSHRS,876,372538,"VILLE PLATTE, LA",SNM,930,930,100,97,9,0,N
WEST MI CMNTY BK,NORTHSTAR FNCL GRP,877,715340,"HUDSONVILLE, MI",SMB,930,930,100,97,7,0,N
UNITED S BK,UNISOUTH,878,327435,"UMATILLA, FL",SNM,930,930,100,97,13,0,N
FIRST TX BK,FIRST TX BC,879,444350,"GEORGETOWN, TX",SNM,929,929,100,97,6,0,N
FIRST ST BK,FIRST ST BC,880,294023,"WINCHESTER, OH",SNM,927,927,100,97,15,0,N
FIRST NORTHERN B&TC,PALM BC,881,186717,"PALMERTON, PA",SMB,925,925,100,97,10,0,N
INDUSTRY ST BK,INDUSTRY BSHRS,882,733054,"INDUSTRY, TX",SNM,924,924,100,97,3,0,N
BANK OF LABOR,INTERNATIONAL BHOOD BOILERMKRS,883,246657,"KANSAS CITY, KS",SNM,922,922,100,97,5,0,N
SARATOGA NB&TC,ARROW FC,884,1211371,"SARATOGA SPRINGS, NY",NAT,921,921,100,97,10,0,N
PORT WASHINGTON ST BK,PORT BSHRS,885,937740,"PORT WASHINGTON, WI",SNM,919,919,100,97,7,0,N
TRUXTON TC,TRUXTON CORP,886,3290240,"NASHVILLE, TN",SMB,919,919,100,97,0,0,N
NORTHSTAR BK,NORTHSTAR FNCL GRP,887,2958972,"BAD AXE, MI",SMB,916,916,100,97,9,0,N
BANK OF DELMARVA,PARTNERS BC,888,885225,"SEAFORD, DE",SMB,913,913,100,97,13,0,N
TOLLESON PRIV BK,TOLLESON WEALTH MGMT,889,3166699,"DALLAS, TX",SNM,912,912,100,97,0,0,N
FIRST AMER B&TC,FIRST AMER BC,890,921039,"ATHENS, GA",SNM,912,912,100,97,6,0,N
INTERNATIONAL BK OF CHICAGO,IBC BC,891,2006024,"CHICAGO, IL",SNM,912,912,100,97,5,0,N
WESTBURY BK,WESTBURY BC,892,524971,"WAUKESHA, WI",SNM,910,910,100,97,8,0,N
NBC OKLAHOMA,NBC CORP OF OKLAHOMA,893,39756,"OKLAHOMA CITY, OK",SNM,910,910,100,97,6,0,N
AMERICAN BK,AMERICAN BK INC,894,2580243,"ALLENTOWN, PA",SMB,909,909,100,97,0,0,N
PADUCAH B&TC,PADUCAH BSHRS,895,285740,"PADUCAH, KY",SMB,908,908,100,97,6,0,N
ATLANTIC CMNTY BKR BK,ATLANTIC CMNTY BSHRS,896,959715,"CAMP HILL, PA",SMB,907,907,100,97,2,0,N
BOM BK,GRANT BSHRS,897,684455,"NATCHITOCHES, LA",SNM,906,906,100,97,17,0,N
FIRST ST BK,FIRST ST CORP,898,924236,"WAYNESBORO, MS",SNM,906,906,100,97,13,0,N
FIRST NB,FIRST GRANBURY BC,899,329952,"GRANBURY, TX",NAT,905,905,100,97,7,0,N
NEWFIELD NB,NEWFIELD BC,900,632410,"NEWFIELD, NJ",NAT,905,905,100,97,10,0,N
WAUCHULA ST BK,CREWS BKG CORP,901,200435,"WAUCHULA, FL",SNM,904,904,100,97,6,0,N
FIRSTIER BK,FIRSTIER II BC,902,536554,"KIMBALL, NE",SNM,902,902,100,97,9,0,N
JONESTOWN B&TC,JBT BC,903,653611,"JONESTOWN, PA",SNM,899,899,100,97,12,0,N
FIRST METRO BK,FIRST METRO BC,904,1222519,"MUSCLE SHOALS, AL",SNM,899,899,100,97,10,0,N
AMERICAN CMNTY B&T,AMERICAN CMNTY FNCL,905,2869162,"WOODSTOCK, IL",SNM,899,899,100,97,3,0,N
NEBRASKALAND BK,NEBRASKALAND FS,906,2667957,"NORTH PLATTE, NE",SMB,898,898,100,97,5,0,N
FINANCIAL FED BK,FINANCIAL FEDCORP,907,590976,"MEMPHIS, TN",SMB,898,898,100,97,0,0,N
CONVERSE CTY BK,CONVERSE CTY CAP CORP,908,72258,"DOUGLAS, WY",SNM,898,898,100,97,2,0,N
NEWFIRST NB,NEWFIRST FNCL GROUP,909,938859,"EL CAMPO, TX",NAT,897,897,100,97,8,0,N
CLEAR MNT BK,STATE BC,910,886624,"BRUCETON MILLS, WV",SMB,897,897,100,97,9,0,N
BNC NB,BNCCORP,911,2358769,"GLENDALE, AZ",NAT,896,896,100,97,10,0,N
BANK FORWARD,BANK FORWARD ESOP & TR,912,812557,"FARGO, ND",SNM,894,894,100,97,11,0,N
VISION BK,VISION BSHRS,913,241157,"ADA, OK",SMB,894,894,100,97,9,0,N
HOMETOWN BK NA,MOODY BSHRS,914,393953,"GALVESTON, TX",NAT,891,891,100,97,6,0,N
BORDER BK,BORDER BSHRS,915,977951,"FARGO, ND",SNM,890,890,100,97,10,0,N
CALVIN B TAYLOR BKG CO BERLI,CALVIN B TAYLOR BSHRS,916,39327,"BERLIN, MD",SNM,889,889,100,97,11,0,N
AMALGAMATED BK CHICAGO,AMALGAMATED INV CO,917,397531,"CHICAGO, IL",SNM,888,888,100,97,1,0,N
TRAILWEST BK,BITTERROOT HC,918,615954,"LOLO, MT",SNM,887,887,100,97,15,0,N
GRAND SVG BK,GRAND BC,919,732178,"GROVE, OK",SNM,885,885,100,97,12,0,N
FIRST NB&TC,,920,396253,"SHAWNEE, OK",NAT,883,883,100,97,8,0,N
FIRST PALMETTO BK,FIRST PALMETTO FC,921,586072,"CAMDEN, SC",SNM,883,883,100,97,21,0,N
VAST BK NA,TULSA VALLEY BSHRS CORP,922,347956,"TULSA, OK",NAT,882,882,100,97,3,0,N
FIRST NAT BKRS BK,FIRST NAT BKR BSHRS,923,734538,"BATON ROUGE, LA",NAT,881,881,100,97,4,0,N
MID-MISSOURI BK,MID-MO BSHRS,924,950141,"SPRINGFIELD, MO",SNM,881,881,100,97,13,0,N
MID AMER BK,FRIENDSHIP BSHRS,925,873259,"LINN, MO",SNM,880,880,100,97,9,0,N
FARMERS NB OF DANVILLE,BOYLE BANCORP,926,785147,"DANVILLE, KY",NAT,880,880,100,97,11,0,N
PROVIDENCE BK,PB FC,927,3404506,"ROCKY MOUNT, NC",SNM,879,879,100,97,5,0,N
FARMERS BK,FIRST FARMERS BSHRS,928,901938,"PORTLAND, TN",SNM,877,877,100,97,8,0,N
FIRST SECURITY BK,SECURITY CAPITAL CORP,929,718145,"BATESVILLE, MS",SNM,875,875,100,97,16,0,N
SAINT LOUIS BK,ST LOUIS BSHRS,930,3354599,"SAINT LOUIS, MO",SNM,874,874,100,97,1,0,N
STURGIS B&TC,STURGIS BC,931,366078,"STURGIS, MI",SNM,874,874,100,97,17,0,N
BRANNEN BK,BRANNEN BK OF FL,932,760331,"INVERNESS, FL",SNM,870,870,100,97,11,0,N
ROUND TOP ST BK,ROUND TOP BSHRS,933,665865,"ROUND TOP, TX",SNM,869,869,100,97,6,0,N
COASTAL CAROLINA NB,COASTAL CAROLINA BSHRS,934,3821822,"MYRTLE BEACH, SC",NAT,867,867,100,97,7,0,N
PEOPLES ST BK,PEOPLES BC,935,262844,"PRAIRIE DU CHIEN, WI",SNM,865,865,100,97,19,0,N
LINDELL B&TC,FIRST IL BANCORP,936,185859,"SAINT LOUIS, MO",SMB,860,860,100,97,15,0,N
FALCON NB,CENTRA VENTURES,937,3184228,"FOLEY, MN",NAT,859,859,100,97,5,0,N
BANK OF FAYETTE CTY,MOSCOW BSHRS,938,466754,"PIPERTON, TN",SMB,858,858,100,97,11,0,N
FIRST CMRL BK USA,,939,2332910,"ALHAMBRA, CA",SNM,855,855,100,97,7,0,N
BELMONT B&TC,BELMONT FNCL GRP,940,3391718,"CHICAGO, IL",SNM,854,854,100,97,3,0,N
BANK OF EASTERN OR,BEO BC,941,14865,"HEPPNER, OR",SNM,853,853,100,97,19,0,N
COMMUNITY NB,COMMUNITY BSHRS,942,354552,"SENECA, KS",NAT,851,851,100,97,5,0,N
M1 BK,M1 BSHRS,943,666059,"CLAYTON, MO",SNM,846,846,100,97,1,0,N
CIERA BK,FIRST GRAHAM BC,944,327855,"GRAHAM, TX",SMB,845,845,100,97,7,0,N
FARMERS BK FRANKFORT IN,FARMERS BC FRANKFORT IN,945,423449,"FRANKFORT, IN",SNM,845,845,100,97,9,0,N
WEST AL B&TC,WEST AL CAP CORP,946,501132,"REFORM, AL",SNM,845,845,100,97,14,0,N
JACKSON COUNTY BK,BANCORP OF SOUTHERN IN,947,884442,"SEYMOUR, IN",SNM,845,845,100,97,10,0,N
UNIFIED BK,UNITED BC,948,584724,"MARTINS FERRY, OH",SNM,845,845,100,97,17,0,N
