Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
PEOPLES ST BK,PEOPLES BC,1185,326344,"NEWTON, IL",SNM,643,643,100,98,8,0,N
FIRST & FARMERS NB,PINE KNOB HOLDS LLC,1186,721949,"SOMERSET, KY",NAT,643,643,100,98,10,0,N
BANK OF ELK RIVER,METRO NORTH BSHRS,1187,10250,"ELK RIVER, MN",SNM,641,641,100,98,3,0,N
COMMERCE BK,INTERNATIONAL BSHRS CORP,1188,625159,"LAREDO, TX",SNM,641,641,100,98,2,0,N
SAUK VALLEY B&TC,S V FNCL,1189,2797162,"STERLING, IL",SNM,640,640,100,98,6,0,N
SOUTHWEST BK,ODESSA SOUTHWEST BSHRS,1190,561864,"ODESSA, TX",SNM,639,639,100,98,5,0,N
MARINE B&TC,MARINE BC OF FL,1191,2587916,"VERO BEACH, FL",SNM,639,639,100,98,4,0,N
SAGE CAP BK,ANB BSHRS,1192,448554,"GONZALES, TX",SNM,639,639,100,98,7,0,N
FIRST WESTERN BK,FIRST WESTERN BSHRS ESOT,1193,34742,"BOONEVILLE, AR",SMB,638,638,100,98,11,0,N
DREAM FIRST BK NA,LEGACY FNCL,1194,543459,"SYRACUSE, KS",NAT,638,638,100,98,9,0,N
LEGENCE BK,FIRST ELDORADO BSHRS,1195,635840,"ELDORADO, IL",SNM,637,637,100,98,12,0,N
VIRGINIA PTNR BK,PARTNERS BC,1196,3688623,"FREDERICKSBURG, VA",SMB,637,637,100,98,4,0,N
FIRST SVC BK,FIRST SERVICE BSHRS,1197,458544,"GREENBRIER, AR",SNM,637,637,100,98,8,0,N
NEW TRIPOLI BK,NEW TRIPOLI BC,1198,331713,"NEW TRIPOLI, PA",SMB,636,636,100,98,2,0,N
GNB BK,GNB BC,1199,724744,"GRUNDY CENTER, IA",SMB,635,635,100,98,8,0,N
FIRST FREEDOM BK,FIRST FREEDOM BSHRS,1200,3437148,"LEBANON, TN",SNM,634,634,100,98,5,0,N
FIRST FSB,FIRST BC OF INDIANA,1201,613679,"EVANSVILLE, IN",SNM,634,634,100,98,9,0,N
UNION ST BK,DOCKING BSHRS,1202,227151,"ARKANSAS CITY, KS",SMB,633,633,100,98,11,0,N
FIRST HOPE BK A NAT BKG ASSN,FIRST HOPE BC,1203,434203,"HOPE, NJ",NAT,633,633,100,98,5,0,N
PUEBLO B&TC,PUEBLO BC,1204,106452,"PUEBLO, CO",SNM,633,633,100,98,11,0,N
ABBYBANK,ABBY BC,1205,198149,"ABBOTSFORD, WI",SNM,632,632,100,98,6,0,N
BANK OF LUXEMBURG,LUXEMBURG BSHRS,1206,580548,"LUXEMBURG, WI",SNM,632,632,100,98,8,0,N
UBANK,UBANK HOLDS,1207,917555,"HUNTINGTON, TX",SNM,632,632,100,98,7,0,N
EMPIRE ST BK,ES BANCSHARES,1208,3277241,"STATEN ISLAND, NY",SMB,630,630,100,98,5,0,N
WEST PLAINS B&TC,WEST PLAINS BSHRS,1209,317258,"WEST PLAINS, MO",SNM,630,630,100,98,6,0,N
AMERICAN BK NA,AMERICAN NAT BSHRS,1210,307361,"WACO, TX",NAT,630,630,100,98,3,0,N
BANKORION,ORION BC,1211,855741,"ORION, IL",SNM,630,630,100,98,6,0,N
CORNERSTONE CMNTY BK,CORNERSTONE CMNTY BC,1212,3485420,"RED BLUFF, CA",SMB,629,629,100,98,3,0,N
MALVERN NB,MNB BSHRS,1213,906241,"MALVERN, AR",NAT,629,629,100,98,13,0,N
AMERICAN NATION BK,AMCORP FNCL,1214,256058,"ARDMORE, OK",SMB,629,629,100,98,9,0,N
CCB CMNTY BK,SOUTHERN NAT CORP,1215,655839,"ANDALUSIA, AL",SNM,628,628,100,98,3,0,N
BANK OF SC,BANK OF SC CORP,1216,246022,"CHARLESTON, SC",SNM,627,627,100,98,5,0,N
VALLIANCE BK,VALLIANCE FC,1217,3267738,"OKLAHOMA CITY, OK",SNM,627,627,100,98,4,0,N
PEOPLES SVGS BK OF RHINELAND,RHINELAND BSHRS,1218,242257,"RHINELAND, MO",SNM,627,627,100,98,10,0,N
FREEDOM BK OF SOUTHERN MO,FREEDOM BSHRS OF SOUTHERN MO,1219,2835103,"CASSVILLE, MO",SNM,625,625,100,98,6,0,N
FIRST NB,FIRST SONORA BSHRS,1220,591366,"SONORA, TX",NAT,625,625,100,98,5,0,N
EASTERN COLORADO BK,WEED INV GROUP,1221,775054,"CHEYENNE WELLS, CO",SNM,625,625,100,98,5,0,N
CITIZENS BK,CITBA FC,1222,44741,"MOORESVILLE, IN",SNM,624,624,100,98,9,0,N
UNITED VALLEY BK,FIRST HC OF CAVALIER,1223,922559,"CAVALIER, ND",SNM,624,624,100,98,7,0,N
PUTNAM CTY BK,PUTNAM BSHRS,1224,417626,"HURRICANE, WV",SMB,623,623,100,98,4,0,N
CITIZENS ST BK - LA CROSSE,CLAYTON BSHRS,1225,447557,"LA CROSSE, WI",SNM,623,623,100,98,3,0,N
T BK NA,TECTONIC FNCL,1226,3284445,"DALLAS, TX",NAT,623,623,100,98,1,0,N
AMERICAN BK,GUARANTY DEVELOPMENT CO,1227,630555,"BOZEMAN, MT",SNM,622,622,100,98,5,0,N
CITIZENS BK WV,CITIZENS FC,1228,481627,"ELKINS, WV",SNM,622,622,100,98,5,0,N
DUNDEE BK,DUNDEE BANCO,1229,397559,"OMAHA, NE",SNM,621,621,100,98,2,0,N
SECURITY ST BK,SECURITY ST CORP,1230,111979,"CENTRALIA, WA",SNM,620,620,100,98,11,0,N
TXN BK,TXN BSHRS,1231,77253,"HONDO, TX",SMB,620,620,100,98,7,0,N
BEACON CMNTY BK,,1232,5136959,"MOUNT PLEASANT, SC",SNM,619,619,100,98,5,0,N
COMMUNITY BK,COMMUNITYBANC,1233,729011,"ZANESVILLE, OH",SNM,619,619,100,98,11,0,N
IDAHO FIRST BK,PEAK BC,1234,3384952,"MCCALL, ID",SNM,618,618,100,98,6,0,N
LEA CTY ST BK,LEA CTY BSHRS,1235,1015252,"HOBBS, NM",SMB,617,617,100,98,2,0,N
MIDSTATES BK NA,MIDSTATES BSHRS,1236,728948,"COUNCIL BLUFFS, IA",NAT,616,616,100,98,9,0,N
YAMPA VALLEY BK,ROUTT CTY BC,1237,2806635,"STEAMBOAT SPRINGS, CO",SNM,615,615,100,98,1,0,N
NORTH SALEM ST BK,NORTH SALEM ST BC,1238,947749,"NORTH SALEM, IN",SNM,615,615,100,98,8,0,N
CITIZENS NB OF SOMERSET,CITIZENS BSHRS,1239,410917,"SOMERSET, KY",NAT,614,614,100,98,9,0,N
NORTHWESTERN BK,NW BSHRS,1240,153054,"CHIPPEWA FALLS, WI",SMB,614,614,100,98,6,0,N
FIRST CENTURY BK,CLAIBORNE HC,1241,999935,"TAZEWELL, TN",SNM,614,614,100,98,7,0,N
BANK OF SF,,1242,3357385,"SAN FRANCISCO, CA",SNM,612,612,100,98,0,0,N
UNIBANK,U&I FNCL CORP,1243,3487947,"LYNNWOOD, WA",SMB,612,612,100,98,3,0,N
WASHINGTON CTY BK,BLAIR HOLDS,1244,1000052,"BLAIR, NE",SNM,610,610,100,98,3,0,N
BANK OF OAK RIDGE,OAK RIDGE FS,1245,2903123,"OAK RIDGE, NC",SMB,610,610,100,98,4,0,N
THREAD BK,THREAD BC,1246,841838,"ROGERSVILLE, TN",SNM,609,609,100,98,1,0,N
TEXAS HERITAGE NB,DAINGERFIELD HC,1247,824653,"DAINGERFIELD, TX",NAT,609,609,100,98,5,0,N
WOODLANDS BK,WOODLANDS FS CO,1248,1479470,"WILLIAMSPORT, PA",SMB,608,608,100,98,7,0,N
GBC INTL BK,GBC HOLD,1249,972769,"LOS ANGELES, CA",SNM,607,607,100,98,6,0,N
AMERICAN ST B&TC OF WILLISTO,AMERICAN ST BHC,1250,244251,"WILLISTON, ND",SNM,607,607,100,98,1,0,N
FORTIFI BK,FIRST BERLIN BC,1251,111942,"BERLIN, WI",SNM,607,607,100,98,9,0,N
ALL AMER BK,,1252,25357,"OKLAHOMA CITY, OK",SNM,607,607,100,98,6,0,N
LEGACY BK,MIDSTATE BC,1253,320052,"HINTON, OK",SNM,606,606,100,98,9,0,N
CITIZENS NB,CENTRAL TX FNCL CORP,1254,59352,"CAMERON, TX",NAT,606,606,100,98,10,0,N
FIRST NB OF CARMI,SOUTHERN IL BANCORP,1255,209148,"CARMI, IL",NAT,606,606,100,98,11,0,N
COMMERCEONE BK,COMMERCEONE FC,1256,5227101,"BIRMINGHAM, AL",SNM,606,606,100,98,0,0,N
MIDAMERICA NB,MIDAMERICA NAT BSHRS,1257,510938,"CANTON, IL",NAT,605,605,100,98,5,0,N
UNITY BK,KIMBERLY LEASING CORP,1258,443353,"AUGUSTA, WI",SNM,603,603,100,98,14,0,N
COMMUNITY B&TC WACO TX,COMMUNITY CO,1259,549862,"WACO, TX",SNM,603,603,100,98,2,0,N
PALMETTO ST BK,PALMETTO ST BSHRS,1260,277820,"HAMPTON, SC",SNM,603,603,100,98,7,0,N
BANK OF BRENHAM NA,INDUSTRY BSHRS,1261,3042234,"BRENHAM, TX",NAT,602,602,100,98,2,0,N
FIRST INDEPENDENCE BK,FIRST INDEP CORP,1262,254849,"DETROIT, MI",SNM,602,602,100,98,3,0,N
BRADFORD NB,BRADFORD BANCORP,1263,720746,"GREENVILLE, IL",NAT,601,601,100,98,6,0,N
COMMUNITY ST BK,COMMUNITY ST BK ESOP & TR,1264,130345,"UNION GROVE, WI",SNM,601,601,100,98,6,0,N
AMG NAT TR BK,AMG NAT CORP,1265,3015939,"BOULDER, CO",NAT,601,601,100,98,1,0,N
SAVINGS BK,SAVINGS BC,1266,578116,"CIRCLEVILLE, OH",SNM,600,600,100,98,6,0,N
BERKSHIRE BK,BERKSHIRE BC,1267,1396764,"NEW YORK, NY",SNM,600,600,100,98,8,0,N
FIRST CMRC BK,FIRST CMRC BC,1268,3153297,"LEWISBURG, TN",SNM,600,600,100,98,4,0,N
WOODTRUST BK,WOODTRUST FC,1269,833749,"WISCONSIN RAPIDS, WI",SMB,599,599,100,98,5,0,N
PIONEER CMRL BK,,1270,3303953,"ALBANY, NY",SNM,599,599,100,98,0,0,N
FIRST ST BK,VAN DIEST INV CO,1271,561145,"WEBSTER CITY, IA",SNM,598,598,100,98,7,0,N
INTERCREDIT BK NA,,1272,44433,"CORAL GABLES, FL",NAT,597,597,100,98,4,0,N
CNB BK INC,CNB FS,1273,944627,"BERKELEY SPRINGS, WV",SNM,597,597,100,98,7,0,N
FIRST ST BK OF BLAKELY,FIRST ST BSHRS OF BLAKELY,1274,5135,"BLAKELY, GA",SNM,597,597,100,98,7,0,N
GRAND BK,GRAND CAP CORP,1275,76854,"TULSA, OK",SMB,597,597,100,98,3,0,N
MIDSOUTH BK,MIDSOUTH BC,1276,929932,"DOTHAN, AL",SNM,596,596,100,98,11,0,N
FIRST NEIGH BK NA,FIRST NEIGH BSHRS ESOP,1277,413646,"TOLEDO, IL",NAT,595,595,100,98,9,0,N
MADISON CTY BK,MADISON CTY FNCL,1278,385471,"MADISON, NE",SMB,595,595,100,98,6,0,N
ONEUNITED BK,,1279,935308,"BOSTON, MA",SNM,594,594,100,98,8,0,N
BRUNING BK,BRUNING BSHRS,1280,71457,"BRUNING, NE",SNM,594,594,100,98,5,0,N
CATSKILL HUDSON BK,CATSKILL HUDSON BC,1281,2132594,"MONTICELLO, NY",SNM,593,593,100,98,11,0,N
OAK VIEW NB,OAK VIEW BSHRS,1282,3816190,"WARRENTON, VA",NAT,593,593,100,98,2,0,N
SOUTHEASTERN BK,SOUTHEASTERN BKG CORP,1283,210238,"DARIEN, GA",SNM,593,593,100,98,9,0,N
HARDIN CTY BK,HARDIN CTY BSHRS,1284,526854,"SAVANNAH, TN",SMB,591,591,100,98,4,0,N
FLAGSHIP BK,WEST FL BK CORP,1285,3404999,"CLEARWATER, FL",SNM,591,591,100,98,5,0,N
NORTHEAST GA BK,FIRST SCTY BSHRS,1286,888833,"LAVONIA, GA",SNM,591,591,100,98,9,0,N
SAVIBANK,SAVI FC,1287,3346268,"BURLINGTON, WA",SNM,590,590,100,98,9,0,N
MAIN ST BK CORP,MAIN ST FS CORP,1288,3034695,"WHEELING, WV",SNM,590,590,100,98,4,0,N
FIRST S BK,FIRST SOUTHERN BSHRS,1289,66275,"FLORENCE, AL",SNM,589,589,100,98,4,0,N
RIVER VALLEY CMNTY BK,RIVER VALLEY CMNTY BC,1290,3451050,"YUBA CITY, CA",SNM,588,588,100,98,3,0,N
FIRST BK UPPER MICHIGAN,FIRST BSHRS CORP,1291,239556,"GLADSTONE, MI",SNM,587,587,100,98,8,0,N
THUMB B&TC,THUMB BC INC ESOP,1292,698649,"PIGEON, MI",SMB,587,587,100,98,12,0,N
COMMERCIAL BK,COMMERCIAL NAT FC,1293,513340,"ITHACA, MI",SNM,587,587,100,98,8,0,N
FARMERS & MRCH SVG BK,DUNN INV CO,1294,863746,"MANCHESTER, IA",SMB,587,587,100,98,7,0,N
FIRST ST B&TC,FIRST STATE BANC INC CRB PLAN,1295,489548,"CARUTHERSVILLE, MO",SMB,587,587,100,98,6,0,N
HIGHPOINT CMNTY BK,HCB FC,1296,750341,"HASTINGS, MI",SNM,587,587,100,98,5,0,N
MISSION VALLEY BK,MISSION VALLEY BC,1297,3039636,"SUN VALLEY, CA",SNM,587,587,100,98,1,0,N
HOMETOWN BK OF AL,HOMETOWN BC OF AL,1298,3217331,"ONEONTA, AL",SNM,586,586,100,98,3,0,N
ARBOR BK,OAKLAND FS,1299,1872941,"NEBRASKA CITY, NE",SNM,586,586,100,98,5,0,N
CITIZENS BK MN,CITIZENS BC OF NEW ULM,1300,874050,"NEW ULM, MN",SNM,585,585,100,98,5,0,N
GREENWOODS ST BK,GREENWOODS FNCL GRP,1301,576644,"LAKE MILLS, WI",SNM,584,584,100,98,8,0,N
SOUTH GA BKG CO,SOUTH GA BHC,1302,767732,"OMEGA, GA",SNM,584,584,100,98,7,0,N
SPRINGS VALLEY B&TC,SVB&T CORP,1303,93543,"FRENCH LICK, IN",SNM,584,584,100,98,5,0,N
FNB SOUTH,FIRST BSHRS OF THE SE,1304,12030,"ALMA, GA",SNM,583,583,100,98,3,0,N
FIRST NAT CMNTY BK,FIRST CHATSWORTH BSHRS,1305,450632,"CHATSWORTH, GA",NAT,582,582,100,98,9,0,N
FM BK,INDEPENDENT BSHRS,1306,20857,"WASECA, MN",SNM,582,582,100,98,5,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BC,1307,2642598,"KENNEWICK, WA",SNM,582,582,100,98,4,0,N
FIRST RESOURCE BK,FIRST RESRC BC,1308,3349241,"EXTON, PA",SNM,581,581,100,98,2,0,N
RANGE BK,RANGE FC,1309,355559,"MARQUETTE, MI",SNM,581,581,100,98,8,0,N
UNISON BK,MCINTOSH CTY BHC,1310,676151,"JAMESTOWN, ND",SNM,581,581,100,98,3,0,N
FREEDOM BK,FREEDOM BC,1311,2858492,"HUNTINGBURG, IN",SNM,581,581,100,98,3,0,N
COUNTY BK,CB FNCL CORP,1312,1459735,"REHOBOTH BEACH, DE",SNM,580,580,100,98,6,0,N
FIRSTBANK,FIRST ANTLERS BC,1313,296456,"ANTLERS, OK",SMB,580,580,100,98,9,0,N
FARMERS T&SB,EASTER ENT,1314,543945,"SPENCER, IA",SNM,580,580,100,98,0,0,N
CENTRAL ST BK,CENTRAL ST BC,1315,353238,"CALERA, AL",SMB,580,580,100,98,5,0,N
OCONEE ST BK,OCONEE FC,1316,573036,"WATKINSVILLE, GA",SNM,579,579,100,98,5,0,N
COMMENCEMENT BK,COMMENCEMENT BC,1317,3537897,"TACOMA, WA",SMB,579,579,100,98,4,0,N
WNB FNCL NA,WNB HC,1318,220059,"WINONA, MN",NAT,578,578,100,98,6,0,N
FIRST ST B&TC,MURPHY-PAYNE INV,1319,1012251,"CARTHAGE, TX",SNM,578,578,100,98,0,0,N
LONGVIEW BK,LONGVIEW CAP CORP,1320,380533,"OGDEN, IL",SNM,576,576,100,98,10,0,N
COMMUNITY FIRST BK,BOSCOBEL BC,1321,175140,"BOSCOBEL, WI",SMB,576,576,100,98,9,0,N
METAIRIE B&TC,MBT BSHRS,1322,55336,"METAIRIE, LA",SNM,576,576,100,98,8,0,N
NEWTEK BK NA,NEWTEKONE,1323,502111,"MIAMI, FL",NAT,575,575,100,98,1,0,N
FIRST NB OF GILLETTE,FIRST NAT BK OF GILLETTE HC,1324,890050,"GILLETTE, WY",NAT,575,575,100,98,2,0,N
CAPITAL BK,JANE AUSTIN CHAPMAN LP,1325,596156,"HOUSTON, TX",SNM,574,574,100,98,14,0,N
PREMIER BK,PREMIER HOLDS,1326,2539960,"ROCK VALLEY, IA",SNM,573,573,100,98,4,0,N
FIRST CMNTY BK OF CENT AL,CENTRAL AL BSHRS,1327,3034257,"WETUMPKA, AL",SNM,573,573,100,98,7,0,N
FOURTH CAP BK,FOURTH CAP HOLDS,1328,5047505,"NASHVILLE, TN",SNM,573,573,100,98,3,0,N
GENOA BKG CO,GENBANC,1329,504311,"GENOA, OH",SMB,573,573,100,98,7,0,N
FIRST BK,FIRST SW CORP,1330,875936,"MCCOMB, MS",SNM,573,573,100,98,15,0,N
DELTA BK,CENTRAL LA CAP CORP,1331,975256,"VIDALIA, LA",SNM,572,572,100,98,6,0,N
FIRST CHATHAM BK,FCB FNCL CORP,1332,3075474,"SAVANNAH, GA",SNM,572,572,100,98,7,0,N
HOMEBANK,BYRON B WEBB,1333,697156,"PALMYRA, MO",SNM,572,572,100,98,9,0,N
CROSS KEYS BK,BSJ BSHRS,1334,755252,"SAINT JOSEPH, LA",SNM,572,572,100,98,6,0,N
HOMETOWN BK,REDWOOD FNCL,1335,788773,"REDWOOD FALLS, MN",SNM,571,571,100,98,9,0,N
SUSQUEHANNA CMNTY BK,SUSQUEHANNA CMNTY FNCL,1336,556011,"WEST MILTON, PA",SNM,571,571,100,98,6,0,N
FIRST SCTY B&TC,CEDAR VALLEY BSHRS,1337,894544,"CHARLES CITY, IA",SNM,570,570,100,98,10,0,N
BANK OF HILLSBORO NA,COUNTRY BANCORP,1338,659341,"HILLSBORO, IL",NAT,569,569,100,98,11,0,N
GRAND VALLEY BK,PORTER MNT III LLLP,1339,178851,"HEBER CITY, UT",SNM,569,569,100,98,16,0,N
STILLMAN BANCCORP NA,STILLMAN BANCCORP,1340,407645,"STILLMAN VALLEY, IL",NAT,569,569,100,99,5,0,N
MARIES CTY BK,MARIES CTY BC,1341,441359,"VIENNA, MO",SNM,568,568,100,99,10,0,N
HERITAGE BK,HERITAGE GROUP,1342,666554,"WOOD RIVER, NE",SNM,568,568,100,99,15,0,N
GREENVILLE NB,GREENVILLE NAT BC,1343,295011,"GREENVILLE, OH",NAT,567,567,100,99,9,0,N
FNBT BK,SOUTHERN NB,1344,697231,"FORT WALTON BEACH, FL",SNM,566,566,100,99,9,0,N
SOUTHWEST NB,REPUBLIC FC,1345,499855,"WICHITA, KS",NAT,565,565,100,99,8,0,N
FNBC B&TC,FNBC LA GRANGE,1346,608844,"LA GRANGE, IL",SNM,565,565,100,99,2,0,N
BANKTENNESSEE,BANKTENNESSEE BSHRS,1347,831576,"COLLIERVILLE, TN",SMB,565,565,100,99,9,0,N
FIRST MT BK,FIRST NBC,1348,613156,"MISSOULA, MT",SMB,564,564,100,99,9,0,N
FIRST EAGLE BK,FIRST EAGLE BSHRS,1349,759045,"CHICAGO, IL",SMB,564,564,100,99,1,0,N
FALLS CITY NB,,1350,441050,"FALLS CITY, TX",NAT,562,562,100,99,2,0,N
WELLINGTON ST BK,WSB BSHRS,1351,371362,"WELLINGTON, TX",SMB,562,562,100,99,13,0,N
CAPITOL BK,CAPITOL BSHRS,1352,2339599,"MADISON, WI",SNM,561,561,100,99,2,0,N
PIERMONT BK,,1353,5342974,"NEW YORK, NY",SNM,559,559,100,99,0,0,N
EXCHANGE B&TC,EXCHANGE BSHRS CORP OF KS,1354,144052,"ATCHISON, KS",SNM,559,559,100,99,9,0,N
CROWN BK,,1355,2686211,"ELIZABETH, NJ",SNM,559,559,100,99,15,0,N
APPLE RIVER ST BK,FIRST APPLE RIVER CORP,1356,594938,"APPLE RIVER, IL",SNM,559,559,100,99,7,0,N
FIRST NB,FIRST NAT BSHRS,1357,583352,"HUNTSVILLE, TX",NAT,559,559,100,99,4,0,N
MIFFLINBURG B&TC,MIFFLINBURG BC,1358,779016,"MIFFLINBURG, PA",SNM,558,558,100,99,7,0,N
COMMUNITY SVGS BK,COMMUNITY FC,1359,646743,"EDGEWOOD, IA",SNM,558,558,100,99,9,0,N
NATIONAL BK OF COXSACKIE,NBC BC,1360,234506,"COXSACKIE, NY",NAT,558,558,100,99,7,0,N
SCALE BK,SCALE HC,1361,9357,"EDINA, MN",SNM,557,557,100,99,0,0,N
TIOGA ST BK NA,TSB SVC,1362,910118,"SPENCER, NY",NAT,556,556,100,99,10,0,N
1ST BK YUMA,WESTERN AZ BC,1363,3048487,"YUMA, AZ",SNM,556,556,100,99,4,0,N
HERITAGE BK NA,HERITAGE BSHRS GRP ESOP & TR,1364,901358,"SPICER, MN",NAT,556,556,100,99,6,0,N
DEVON BK,DEVON BC,1365,347639,"CHICAGO, IL",SNM,555,555,100,99,2,0,N
COULEE BK,COULEE BSHRS,1366,457752,"LA CROSSE, WI",SNM,555,555,100,99,7,0,N
FIRST CR BK,,1367,5069,"WEST HOLLYWOOD, CA",SNM,555,555,100,99,1,0,N
BANKVISTA,ABDO INV,1368,2849285,"SARTELL, MN",SNM,555,555,100,99,2,0,N
PACIFIC VALLEY BK,PACIFIC VALLEY BC,1369,3293540,"SALINAS, CA",SNM,555,555,100,99,3,0,N
NATIONAL BK OF MIDDLEBURY,MIDDLEBURY NAT CORP,1370,173306,"MIDDLEBURY, VT",NAT,554,554,100,99,6,0,N
MERCER CTY ST BK,MERCER CTY ST BC,1371,866121,"SANDY LAKE, PA",SNM,554,554,100,99,11,0,N
ENDEAVOR BK,ENDEAVOR BC,1372,5192496,"SAN DIEGO, CA",SNM,554,554,100,99,1,0,N
BANK OF PRAIRIE DU SAC,PLOETZ INV LP,1373,997847,"PRAIRIE DU SAC, WI",SNM,553,553,100,99,1,0,N
FIRST KENTUCKY BK INC,EXCHANGE BSHRS,1374,263243,"MAYFIELD, KY",SNM,553,553,100,99,10,0,N
BANK OF BARTLETT,WEST TENNESSEE BSHRS,1375,225559,"BARTLETT, TN",SMB,553,553,100,99,6,0,N
DR BK,ALCAR,1376,3428258,"DARIEN, CT",SNM,551,551,100,99,1,0,N
CLEAR LAKE B&TC,ARNESON BSHRS,1377,865544,"CLEAR LAKE, IA",SMB,551,551,100,99,4,0,N
GRAND RIVER BK,GRAND RIVER CMRC,1378,3812147,"GRANDVILLE, MI",SMB,550,550,100,99,1,0,N
ANDOVER BK,ANDOVER BC,1379,27614,"ANDOVER, OH",SMB,550,550,100,99,9,0,N
LIBERTY NB,215 HC,1380,3140822,"SIOUX CITY, IA",NAT,550,550,100,99,8,0,N
FINWISE BK,FINWISE BC,1381,2880019,"MURRAY, UT",SNM,550,550,100,99,1,0,N
MNB BK,MNB FS,1382,575759,"MCCOOK, NE",SMB,549,549,100,99,7,0,N
BANKNORTH,FIRST FC,1383,721350,"ARTHUR, ND",SNM,549,549,100,99,9,0,N
WASHINGTON ST BK,WSB,1384,433943,"WASHINGTON, IA",SMB,549,549,100,99,4,0,N
FRIENDSHIP ST BK,FRIENDSHIP BC,1385,427241,"FRIENDSHIP, IN",SMB,548,548,100,99,7,0,N
STATE NB,SNB FNCL,1386,169354,"BIG SPRING, TX",NAT,548,548,100,99,2,0,N
FARMERS BK OF WILLARDS,,1387,105026,"WILLARDS, MD",SNM,548,548,100,99,8,0,N
PEOPLES B&TC,PEOPLES BANKTRUST,1388,109136,"BUFORD, GA",SNM,548,548,100,99,0,0,N
CITIZENS B&TC,CITIZENS BC OF VA,1389,991621,"BLACKSTONE, VA",SMB,548,548,100,99,11,0,N
FIRST NB CO,FIRST BSHRS,1390,513256,"LAS ANIMAS, CO",NAT,548,548,100,99,6,0,N
BANK OF ODESSA,COUNTRY AGY & INV,1391,819453,"ODESSA, MO",SNM,547,547,100,99,3,0,N
FIRST ST BK OF ST CHARLES MO,FIRST ST BSHRS,1392,345756,"SAINT CHARLES, MO",SNM,547,547,100,99,5,0,N
BANK OF FRANKEWING,FRANKEWING BSHRS,1393,166531,"FRANKEWING, TN",SNM,547,547,100,99,3,0,N
ANDREW JOHNSON BK,ANDREW JOHNSON BSHRS,1394,361439,"GREENEVILLE, TN",SNM,546,546,100,99,7,0,N
TRI-COUNTY BK,TRI-COUNTY BC,1395,695349,"BROWN CITY, MI",SMB,545,545,100,99,11,0,N
FIRST BK KS,OTTAWA BSHRS,1396,192558,"SALINA, KS",SNM,545,545,100,99,7,0,N
LIBERTY BK NA,DMG BSHRS,1397,2907439,"IRVINE, CA",NAT,544,544,100,99,3,0,N
EASTERN MI BK,EASTERN MI FC,1398,643340,"CROSWELL, MI",SMB,544,544,100,99,10,0,N
BANK OF MARION,SOUTHWEST VA BSHRS,1399,858528,"MARION, VA",SMB,543,543,100,99,15,0,N
COMMUNITY BK,COMMUNITY BSHRS,1400,779360,"JOSEPH, OR",SNM,543,543,100,99,9,0,N
FIRST NB&TC,FIRST OF MCALESTER CORP,1401,830355,"MCALESTER, OK",NAT,543,543,100,99,5,0,N
WORTHINGTON BK,BANCFIRST CORP,1402,3150205,"ARLINGTON, TX",SMB,543,543,100,99,4,0,N
FIDELITY BK,CARLSON BSHRS,1403,848248,"WEST MEMPHIS, AR",SMB,542,542,100,99,3,0,N
CROSSROADS BK,FFW CORP,1404,228279,"WABASH, IN",SNM,542,542,100,99,6,0,N
AMERICAN B&TC NA,AMBANK HOLDS,1405,2733263,"DAVENPORT, IA",NAT,542,542,100,99,6,0,N
NEW OMNI BK NA,CKH CAP,1406,300063,"ALHAMBRA, CA",NAT,541,541,100,99,2,0,N
CENTRAL BK,CROSS CTY BSHRS,1407,3488579,"LITTLE ROCK, AR",SNM,541,541,100,99,1,0,N
PEOPLES B&T,PEOPLE FIRST BSHRS,1408,922344,"PANA, IL",SNM,539,539,100,99,10,0,N
PEOPLES EXCH BK,GENBEACH CO,1409,129910,"WINCHESTER, KY",SNM,539,539,100,99,8,0,N
COMMUNITY BK PICKENS CTY,COMMUNITY BK OF GA,1410,2943615,"JASPER, GA",SNM,539,539,100,99,1,0,N
CONNECTICUT CMNTY BK NA,ASSOCIATED CMNTY BC,1411,2756909,"NORWALK, CT",NAT,538,538,100,99,7,0,N
SOUTH OTTUMWA SVG BK,CORNERSTONE FS GRP,1412,75446,"OTTUMWA, IA",SNM,538,538,100,99,5,0,N
AMERICAN BK NA,AMBANK CO,1413,345345,"LE MARS, IA",NAT,538,538,100,99,1,0,N
BANK OF TX,TALL CITY BSHRS,1414,925653,"MIDLAND, TX",SMB,538,538,100,99,2,0,N
PS BK,PEOPLES LTD,1415,597313,"WYALUSING, PA",SNM,537,537,100,99,8,0,N
GUARDIAN BK,WB&T BSHRS,1416,2989006,"VALDOSTA, GA",SNM,537,537,100,99,5,0,N
FIRST NB OF EAST TX,FIRST GILMER BSHRS,1417,445955,"GILMER, TX",NAT,537,537,100,99,11,0,N
FIRST ST BK,FIRST ST BSHRS,1418,801047,"NEW LONDON, WI",SNM,537,537,100,99,9,0,N
FIRST NB OF EAST ARKANSAS,BANCSHARES OF EASTERN AR,1419,251745,"FORREST CITY, AR",NAT,537,537,100,99,14,0,N
SOUTHTRUST BK NA,LIVE OAK BSHRS CORP,1420,521158,"GEORGE WEST, TX",NAT,537,537,100,99,6,0,N
